date,et0_mm_day,kc,water_m3_day
1953-07-05,4.773104643902995,0.78,428147.48655809864
1953-07-06,4.760889441214679,0.78,427051.7828769567
1953-07-07,4.749741871183177,0.78,426051.845845131
1953-07-08,4.739668354753689,0.78,425148.2514214059
1953-07-09,4.730675312871407,0.78,424341.57556456514
1953-07-10,4.722769166481526,0.78,423632.3942333929
1953-07-11,4.715956336529244,0.78,423021.2833866732
1953-07-12,4.710243243959757,0.78,422508.81898319017
1953-07-13,4.705636309718255,0.78,422095.5769817275
1953-07-14,4.702141954749939,0.78,421782.1333410695
1953-07-15,4.6997666,0.78,421569.06402
1953-07-16,4.6979779786617915,0.78,421408.62468596274
1953-07-17,4.696239909054084,0.78,421252.71984215133
1953-07-18,4.694552939810204,0.78,421101.3987009753
1953-07-19,4.6929176195634765,0.78,420954.7104748438
1953-07-20,4.6913344969472295,0.78,420812.70437616645
1953-07-21,4.689804120594788,0.78,420675.42961735255
1953-07-22,4.688327039139479,0.78,420542.9354108113
1953-07-23,4.686903801214628,0.78,420415.27096895216
1953-07-24,4.685534955453561,0.78,420292.4855041845
1953-07-25,4.684221050489605,0.78,420174.62822891754
1953-07-26,4.6829626349560876,0.78,420061.74835556105
1953-07-27,4.681760257486333,0.78,419953.8950965241
1953-07-28,4.680614466713669,0.78,419851.1176642161
1953-07-29,4.679525811271419,0.78,419753.46527104627
1953-07-30,4.678494839792913,0.78,419660.98712942435
1953-07-31,4.677522100911475,0.78,419573.73245175934
1953-08-01,4.676608143260431,0.8,430247.94917995966
1953-08-02,4.67575351547311,0.8,430169.3234235261
1953-08-03,4.674958766182836,0.8,430096.2064888209
1953-08-04,4.674224444022935,0.8,430028.64885010995
1953-08-05,4.673551097626733,0.8,429966.70098165947
1953-08-06,4.6729392756275585,0.8,429910.41335773544
1953-08-07,4.672389526658737,0.8,429859.8364526038
1953-08-08,4.671902399353593,0.8,429815.02074053057
1953-08-09,4.671478442345455,0.8,429776.01669578184
1953-08-10,4.671118204267647,0.8,429742.8747926235
1953-08-11,4.670822233753497,0.8,429715.6455053217
1953-08-12,4.670591079436331,0.8,429694.37930814247
1953-08-13,4.670425289949476,0.8,429679.12667535176
1953-08-14,4.670325413926257,0.8,429669.93808121566
