,et0_mm_day
2016-07-01,7.440694
2016-08-01,6.646551
2016-09-01,7.836722
2016-10-01,9.013399
2016-11-01,10.118701
2016-12-01,11.860191
2017-01-01,12.567059
2017-02-01,14.060736
2017-03-01,14.329359
2017-04-01,13.377301
2017-05-01,10.249599
2017-06-01,10.062352
2017-07-01,8.238874
2017-08-01,7.216483
2017-09-01,7.914767
2017-10-01,9.670965
2017-11-01,11.711292
2017-12-01,11.822574
2018-01-01,13.108626
2018-02-01,12.331679
2018-03-01,12.929596
2018-04-01,12.898725
2018-05-01,11.664659
2018-06-01,9.76643
2018-07-01,8.59914
2018-08-01,6.4250903
2018-09-01,7.112175
2018-10-01,8.635491
2018-11-01,11.881068
2018-12-01,12.475617
2019-01-01,12.171194
2019-02-01,13.339594
2019-03-01,15.125357
2019-04-01,13.8578415
2019-05-01,12.349717
2019-06-01,8.292757
2019-07-01,8.384384
2019-08-01,6.4004807
2019-09-01,7.286042
2019-10-01,6.2981324
2019-11-01,9.647481
2019-12-01,11.865243
2020-01-01,12.318275
2020-02-01,13.684861
2020-03-01,14.166504
2020-04-01,13.694182
2020-05-01,11.906497
2020-06-01,11.631705
2020-07-01,8.067653
2020-08-01,4.897356
2020-09-01,8.2088785
2020-10-01,8.988478
2020-11-01,11.8412075
2020-12-01,11.686481
2021-01-01,12.277916
2021-02-01,13.525627
2021-03-01,13.998114
2021-04-01,13.5943365
2021-05-01,10.961257
2021-06-01,12.342908
2021-07-01,7.7284946
2021-08-01,7.6668935
2021-09-01,8.486957
2021-10-01,9.168468
2021-11-01,11.326872
2021-12-01,12.2919235
2022-01-01,12.813621
2022-02-01,13.9824
2022-03-01,14.015861
2022-04-01,13.282641
2022-05-01,13.904288
2022-06-01,12.836329
2022-07-01,6.729506
2022-08-01,5.24012
2022-09-01,4.221924
2022-10-01,4.797645
2022-11-01,6.337117
2022-12-01,6.2203484
2023-01-01,10.813827
2023-02-01,11.938493
2023-03-01,12.688803
2023-04-01,12.218955
2023-05-01,7.1221924
2023-06-01,5.6494026
2023-07-01,6.2433743
2023-08-01,4.97289
2023-09-01,5.6797266
2023-10-01,5.4020176
2023-11-01,5.2621403
2023-12-01,6.377574
2024-01-01,10.813827
2024-02-01,11.938493
2024-03-01,13.602048
2024-04-01,13.292666
2024-05-01,13.716549
2024-06-01,13.175816
2024-07-01,7.647529
2024-08-01,4.953757
2024-09-01,7.302128
2024-10-01,9.037878
2024-11-01,11.124351
2024-12-01,11.811048
2025-01-01,12.070753
2025-02-01,13.287358
2025-03-01,13.836802
2025-04-01,14.046081
2025-05-01,13.947628
2025-06-01,12.975916
2025-07-01,8.359425
2025-08-01,6.640263
2025-09-01,7.4793773
2025-10-01,8.576572
2025-11-01,10.654621
2025-12-01,11.46508
2026-01-01,12.23734
2026-02-01,12.882434
2026-03-01,12.807504
