date,evaporation_m3
1955-11-19,198043.100536
1955-11-20,198043.100536
1955-11-21,198043.100536
1955-11-22,198043.100536
1955-11-23,198043.100536
1955-11-24,198043.100536
1955-11-25,198043.100536
1955-11-26,198043.100536
1955-11-27,198043.100536
1955-11-28,198043.100536
1955-11-29,198043.100536
1955-11-30,198043.100536
1955-12-01,175928.126179
1955-12-02,175928.126179
1955-12-03,175928.126179
1955-12-04,175928.126179
1955-12-05,175928.126179
1955-12-06,175928.126179
1955-12-07,175928.126179
1955-12-08,175928.126179
1955-12-09,175928.126179
1955-12-10,175928.126179
1955-12-11,175928.126179
1955-12-12,175928.126179
1955-12-13,175928.126179
1955-12-14,175928.126179
1955-12-15,175928.126179
1955-12-16,175928.126179
1955-12-17,175928.126179
1955-12-18,175928.126179
1955-12-19,175928.126179
1955-12-20,175928.126179
1955-12-21,175928.126179
1955-12-22,175928.126179
1955-12-23,175928.126179
1955-12-24,175928.126179
1955-12-25,175928.126179
1955-12-26,175928.126179
1955-12-27,175928.126179
1955-12-28,175928.126179
1955-12-29,175928.126179
1955-12-30,175928.126179
1955-12-31,175928.126179
1956-01-01,172070.882493
1956-01-02,172070.882493
1956-01-03,172070.882493
1956-01-04,172070.882493
1956-01-05,172070.882493
1956-01-06,172070.882493
1956-01-07,172070.882493
1956-01-08,172070.882493
1956-01-09,172070.882493
1956-01-10,172070.882493
1956-01-11,172070.882493
1956-01-12,172070.882493
1956-01-13,172070.882493
1956-01-14,172070.882493
1956-01-15,172070.882493
1956-01-16,172070.882493
1956-01-17,172070.882493
1956-01-18,172070.882493
1956-01-19,172070.882493
1956-01-20,172070.882493
1956-01-21,172070.882493
1956-01-22,172070.882493
1956-01-23,172070.882493
1956-01-24,172070.882493
1956-01-25,172070.882493
1956-01-26,172070.882493
1956-01-27,172070.882493
1956-01-28,172070.882493
1956-01-29,172070.882493
1956-01-30,172070.882493
1956-01-31,172070.882493
1956-02-01,213644.171840
1956-02-02,213644.171840
1956-02-03,213644.171840
1956-02-04,213644.171840
1956-02-05,213644.171840
1956-02-06,213644.171840
1956-02-07,213644.171840
1956-02-08,213644.171840
1956-02-09,213644.171840
1956-02-10,213644.171840
1956-02-11,213644.171840
1956-02-12,213644.171840
1956-02-13,213644.171840
1956-02-14,213644.171840
1956-02-15,213644.171840
1956-02-16,213644.171840
1956-02-17,213644.171840
1956-02-18,213644.171840
1956-02-19,213644.171840
1956-02-20,213644.171840
1956-02-21,213644.171840
1956-02-22,213644.171840
1956-02-23,213644.171840
1956-02-24,213644.171840
1956-02-25,213644.171840
1956-02-26,213644.171840
1956-02-27,213644.171840
1956-02-28,213644.171840
1956-02-29,213644.171840
1956-03-01,244305.655360
1956-03-02,244305.655360
1956-03-03,244305.655360
1956-03-04,244305.655360
1956-03-05,244305.655360
1956-03-06,244305.655360
1956-03-07,244305.655360
1956-03-08,244305.655360
1956-03-09,244305.655360
1956-03-10,244305.655360
1956-03-11,244305.655360
1956-03-12,244305.655360
1956-03-13,244305.655360
1956-03-14,244305.655360
1956-03-15,244305.655360
1956-03-16,244305.655360
1956-03-17,244305.655360
1956-03-18,244305.655360
1956-03-19,244305.655360
1956-03-20,244305.655360
1956-03-21,244305.655360
1956-03-22,244305.655360
1956-03-23,244305.655360
1956-03-24,244305.655360
1956-03-25,244305.655360
1956-03-26,244305.655360
1956-03-27,244305.655360
1956-03-28,244305.655360
1956-03-29,244305.655360
1956-03-30,244305.655360
1956-03-31,244305.655360
1956-04-01,263990.610838
1956-04-02,263990.610838
1956-04-03,263990.610838
1956-04-04,263990.610838
1956-04-05,263990.610838
1956-04-06,263990.610838
1956-04-07,263990.610838
1956-04-08,263990.610838
1956-04-09,263990.610838
1956-04-10,263990.610838
1956-04-11,263990.610838
1956-04-12,263990.610838
1956-04-13,263990.610838
1956-04-14,263990.610838
1956-04-15,263990.610838
1956-04-16,263990.610838
1956-04-17,263990.610838
1956-04-18,263990.610838
1956-04-19,263990.610838
1956-04-20,263990.610838
1956-04-21,263990.610838
1956-04-22,263990.610838
1956-04-23,263990.610838
1956-04-24,263990.610838
1956-04-25,263990.610838
1956-04-26,263990.610838
1956-04-27,263990.610838
1956-04-28,263990.610838
1956-04-29,263990.610838
1956-04-30,263990.610838
1956-05-01,241842.799850
1956-05-02,241842.799850
1956-05-03,241842.799850
1956-05-04,241842.799850
1956-05-05,241842.799850
1956-05-06,241842.799850
1956-05-07,241842.799850
1956-05-08,241842.799850
1956-05-09,241842.799850
1956-05-10,241842.799850
1956-05-11,241842.799850
1956-05-12,241842.799850
1956-05-13,241842.799850
1956-05-14,241842.799850
1956-05-15,241842.799850
1956-05-16,241842.799850
1956-05-17,241842.799850
1956-05-18,241842.799850
1956-05-19,241842.799850
1956-05-20,241842.799850
1956-05-21,241842.799850
1956-05-22,241842.799850
1956-05-23,241842.799850
1956-05-24,241842.799850
1956-05-25,241842.799850
1956-05-26,241842.799850
1956-05-27,241842.799850
1956-05-28,241842.799850
1956-05-29,241842.799850
1956-05-30,241842.799850
1956-05-31,241842.799850
1956-06-01,237932.056189
1956-06-02,237932.056189
1956-06-03,237932.056189
1956-06-04,237932.056189
1956-06-05,237932.056189
1956-06-06,237932.056189
1956-06-07,237932.056189
1956-06-08,237932.056189
1956-06-09,237932.056189
1956-06-10,237932.056189
1956-06-11,237932.056189
1956-06-12,237932.056189
1956-06-13,237932.056189
1956-06-14,237932.056189
1956-06-15,237932.056189
1956-06-16,237932.056189
1956-06-17,237932.056189
1956-06-18,237932.056189
1956-06-19,237932.056189
1956-06-20,237932.056189
1956-06-21,237932.056189
1956-06-22,237932.056189
1956-06-23,237932.056189
1956-06-24,237932.056189
1956-06-25,237932.056189
1956-06-26,237932.056189
1956-06-27,237932.056189
1956-06-28,237932.056189
1956-06-29,237932.056189
1956-06-30,237932.056189
1956-07-01,165871.284421
1956-07-02,165871.284421
1956-07-03,165871.284421
1956-07-04,165871.284421
1956-07-05,165871.284421
1956-07-06,165871.284421
1956-07-07,165871.284421
1956-07-08,165871.284421
1956-07-09,165871.284421
1956-07-10,165871.284421
1956-07-11,165871.284421
1956-07-12,165871.284421
1956-07-13,165871.284421
1956-07-14,165871.284421
1956-07-15,165871.284421
1956-07-16,165871.284421
1956-07-17,165871.284421
1956-07-18,165871.284421
1956-07-19,165871.284421
1956-07-20,165871.284421
1956-07-21,165871.284421
1956-07-22,165871.284421
1956-07-23,165871.284421
1956-07-24,165871.284421
1956-07-25,165871.284421
1956-07-26,165871.284421
1956-07-27,165871.284421
1956-07-28,165871.284421
1956-07-29,165871.284421
1956-07-30,165871.284421
1956-07-31,165871.284421
1956-08-01,117365.066563
1956-08-02,117365.066563
1956-08-03,117365.066563
1956-08-04,117365.066563
1956-08-05,117365.066563
1956-08-06,117365.066563
1956-08-07,117365.066563
1956-08-08,117365.066563
1956-08-09,117365.066563
1956-08-10,117365.066563
1956-08-11,117365.066563
1956-08-12,117365.066563
1956-08-13,117365.066563
1956-08-14,117365.066563
1956-08-15,117365.066563
1956-08-16,117365.066563
1956-08-17,117365.066563
1956-08-18,117365.066563
1956-08-19,117365.066563
1956-08-20,117365.066563
1956-08-21,117365.066563
1956-08-22,117365.066563
1956-08-23,117365.066563
1956-08-24,117365.066563
1956-08-25,117365.066563
1956-08-26,117365.066563
1956-08-27,117365.066563
1956-08-28,117365.066563
1956-08-29,117365.066563
1956-08-30,117365.066563
1956-08-31,117365.066563
1956-09-01,145004.009828
1956-09-02,145004.009828
1956-09-03,145004.009828
1956-09-04,145004.009828
1956-09-05,145004.009828
1956-09-06,145004.009828
1956-09-07,145004.009828
1956-09-08,145004.009828
1956-09-09,145004.009828
1956-09-10,145004.009828
1956-09-11,145004.009828
1956-09-12,145004.009828
1956-09-13,145004.009828
1956-09-14,145004.009828
1956-09-15,145004.009828
1956-09-16,145004.009828
1956-09-17,145004.009828
1956-09-18,145004.009828
1956-09-19,145004.009828
1956-09-20,145004.009828
1956-09-21,145004.009828
1956-09-22,145004.009828
1956-09-23,145004.009828
1956-09-24,145004.009828
1956-09-25,145004.009828
1956-09-26,145004.009828
1956-09-27,145004.009828
1956-09-28,145004.009828
1956-09-29,145004.009828
1956-09-30,145004.009828
1956-10-01,177308.075851
1956-10-02,177308.075851
1956-10-03,177308.075851
1956-10-04,177308.075851
1956-10-05,177308.075851
1956-10-06,177308.075851
1956-10-07,177308.075851
1956-10-08,177308.075851
1956-10-09,177308.075851
1956-10-10,177308.075851
1956-10-11,177308.075851
1956-10-12,177308.075851
1956-10-13,177308.075851
1956-10-14,177308.075851
1956-10-15,177308.075851
1956-10-16,177308.075851
1956-10-17,177308.075851
1956-10-18,177308.075851
1956-10-19,177308.075851
1956-10-20,177308.075851
1956-10-21,177308.075851
1956-10-22,177308.075851
1956-10-23,177308.075851
1956-10-24,177308.075851
1956-10-25,177308.075851
1956-10-26,177308.075851
1956-10-27,177308.075851
1956-10-28,177308.075851
1956-10-29,177308.075851
1956-10-30,177308.075851
1956-10-31,177308.075851
1956-11-01,218551.605940
1956-11-02,218551.605940
1956-11-03,218551.605940
1956-11-04,218551.605940
1956-11-05,218551.605940
1956-11-06,218551.605940
1956-11-07,218551.605940
1956-11-08,218551.605940
1956-11-09,218551.605940
1956-11-10,218551.605940
1956-11-11,218551.605940
1956-11-12,218551.605940
1956-11-13,218551.605940
1956-11-14,218551.605940
1956-11-15,218551.605940
1956-11-16,218551.605940
1956-11-17,218551.605940
1956-11-18,218551.605940
1956-11-19,218551.605940
1956-11-20,218551.605940
1956-11-21,218551.605940
1956-11-22,218551.605940
1956-11-23,218551.605940
1956-11-24,218551.605940
1956-11-25,218551.605940
1956-11-26,218551.605940
1956-11-27,218551.605940
1956-11-28,218551.605940
1956-11-29,218551.605940
1956-11-30,218551.605940
1956-12-01,178443.129745
1956-12-02,178443.129745
1956-12-03,178443.129745
1956-12-04,178443.129745
1956-12-05,178443.129745
1956-12-06,178443.129745
1956-12-07,178443.129745
1956-12-08,178443.129745
1956-12-09,178443.129745
1956-12-10,178443.129745
1956-12-11,178443.129745
1956-12-12,178443.129745
1956-12-13,178443.129745
1956-12-14,178443.129745
1956-12-15,178443.129745
1956-12-16,178443.129745
1956-12-17,178443.129745
1956-12-18,178443.129745
1956-12-19,178443.129745
1956-12-20,178443.129745
1956-12-21,178443.129745
1956-12-22,178443.129745
1956-12-23,178443.129745
1956-12-24,178443.129745
1956-12-25,178443.129745
1956-12-26,178443.129745
1956-12-27,178443.129745
1956-12-28,178443.129745
1956-12-29,178443.129745
1956-12-30,178443.129745
1956-12-31,178443.129745
1957-01-01,185085.292305
1957-01-02,185085.292305
1957-01-03,185085.292305
1957-01-04,185085.292305
1957-01-05,185085.292305
1957-01-06,185085.292305
1957-01-07,185085.292305
1957-01-08,185085.292305
1957-01-09,185085.292305
1957-01-10,185085.292305
1957-01-11,185085.292305
1957-01-12,185085.292305
1957-01-13,185085.292305
1957-01-14,185085.292305
1957-01-15,185085.292305
1957-01-16,185085.292305
1957-01-17,185085.292305
1957-01-18,185085.292305
1957-01-19,185085.292305
1957-01-20,185085.292305
1957-01-21,185085.292305
1957-01-22,185085.292305
1957-01-23,185085.292305
1957-01-24,185085.292305
1957-01-25,185085.292305
1957-01-26,185085.292305
1957-01-27,185085.292305
1957-01-28,185085.292305
1957-01-29,185085.292305
1957-01-30,185085.292305
1957-01-31,185085.292305
1957-02-01,211040.515985
1957-02-02,211040.515985
1957-02-03,211040.515985
1957-02-04,211040.515985
1957-02-05,211040.515985
1957-02-06,211040.515985
1957-02-07,211040.515985
1957-02-08,211040.515985
1957-02-09,211040.515985
1957-02-10,211040.515985
1957-02-11,211040.515985
1957-02-12,211040.515985
1957-02-13,211040.515985
1957-02-14,211040.515985
1957-02-15,211040.515985
1957-02-16,211040.515985
1957-02-17,211040.515985
1957-02-18,211040.515985
1957-02-19,211040.515985
1957-02-20,211040.515985
1957-02-21,211040.515985
1957-02-22,211040.515985
1957-02-23,211040.515985
1957-02-24,211040.515985
1957-02-25,211040.515985
1957-02-26,211040.515985
1957-02-27,211040.515985
1957-02-28,211040.515985
1957-03-01,237728.150622
1957-03-02,237728.150622
1957-03-03,237728.150622
1957-03-04,237728.150622
1957-03-05,237728.150622
1957-03-06,237728.150622
1957-03-07,237728.150622
1957-03-08,237728.150622
1957-03-09,237728.150622
1957-03-10,237728.150622
1957-03-11,237728.150622
1957-03-12,237728.150622
1957-03-13,237728.150622
1957-03-14,237728.150622
1957-03-15,237728.150622
1957-03-16,237728.150622
1957-03-17,237728.150622
1957-03-18,237728.150622
1957-03-19,237728.150622
1957-03-20,237728.150622
1957-03-21,237728.150622
1957-03-22,237728.150622
1957-03-23,237728.150622
1957-03-24,237728.150622
1957-03-25,237728.150622
1957-03-26,237728.150622
1957-03-27,237728.150622
1957-03-28,237728.150622
1957-03-29,237728.150622
1957-03-30,237728.150622
1957-03-31,237728.150622
1957-04-01,265538.711101
1957-04-02,265538.711101
1957-04-03,265538.711101
1957-04-04,265538.711101
1957-04-05,265538.711101
1957-04-06,265538.711101
1957-04-07,265538.711101
1957-04-08,265538.711101
1957-04-09,265538.711101
1957-04-10,265538.711101
1957-04-11,265538.711101
1957-04-12,265538.711101
1957-04-13,265538.711101
1957-04-14,265538.711101
1957-04-15,265538.711101
1957-04-16,265538.711101
1957-04-17,265538.711101
1957-04-18,265538.711101
1957-04-19,265538.711101
1957-04-20,265538.711101
1957-04-21,265538.711101
1957-04-22,265538.711101
1957-04-23,265538.711101
1957-04-24,265538.711101
1957-04-25,265538.711101
1957-04-26,265538.711101
1957-04-27,265538.711101
1957-04-28,265538.711101
1957-04-29,265538.711101
1957-04-30,265538.711101
1957-05-01,212917.032261
1957-05-02,212917.032261
1957-05-03,212917.032261
1957-05-04,212917.032261
1957-05-05,212917.032261
1957-05-06,212917.032261
1957-05-07,212917.032261
1957-05-08,212917.032261
1957-05-09,212917.032261
1957-05-10,212917.032261
1957-05-11,212917.032261
1957-05-12,212917.032261
1957-05-13,212917.032261
1957-05-14,212917.032261
1957-05-15,212917.032261
1957-05-16,212917.032261
1957-05-17,212917.032261
1957-05-18,212917.032261
1957-05-19,212917.032261
1957-05-20,212917.032261
1957-05-21,212917.032261
1957-05-22,212917.032261
1957-05-23,212917.032261
1957-05-24,212917.032261
1957-05-25,212917.032261
1957-05-26,212917.032261
1957-05-27,212917.032261
1957-05-28,212917.032261
1957-05-29,212917.032261
1957-05-30,212917.032261
1957-05-31,212917.032261
1957-06-01,235665.086657
1957-06-02,235665.086657
1957-06-03,235665.086657
1957-06-04,235665.086657
1957-06-05,235665.086657
1957-06-06,235665.086657
1957-06-07,235665.086657
1957-06-08,235665.086657
1957-06-09,235665.086657
1957-06-10,235665.086657
1957-06-11,235665.086657
1957-06-12,235665.086657
1957-06-13,235665.086657
1957-06-14,235665.086657
1957-06-15,235665.086657
1957-06-16,235665.086657
1957-06-17,235665.086657
1957-06-18,235665.086657
1957-06-19,235665.086657
1957-06-20,235665.086657
1957-06-21,235665.086657
1957-06-22,235665.086657
1957-06-23,235665.086657
1957-06-24,235665.086657
1957-06-25,235665.086657
1957-06-26,235665.086657
1957-06-27,235665.086657
1957-06-28,235665.086657
1957-06-29,235665.086657
1957-06-30,235665.086657
1957-07-01,203658.544248
1957-07-02,203658.544248
1957-07-03,203658.544248
1957-07-04,203658.544248
1957-07-05,203658.544248
1957-07-06,203658.544248
1957-07-07,203658.544248
1957-07-08,203658.544248
1957-07-09,203658.544248
1957-07-10,203658.544248
1957-07-11,203658.544248
1957-07-12,203658.544248
1957-07-13,203658.544248
1957-07-14,203658.544248
1957-07-15,203658.544248
1957-07-16,203658.544248
1957-07-17,203658.544248
1957-07-18,203658.544248
1957-07-19,203658.544248
1957-07-20,203658.544248
1957-07-21,203658.544248
1957-07-22,203658.544248
1957-07-23,203658.544248
1957-07-24,203658.544248
1957-07-25,203658.544248
1957-07-26,203658.544248
1957-07-27,203658.544248
1957-07-28,203658.544248
1957-07-29,203658.544248
1957-07-30,203658.544248
1957-07-31,203658.544248
1957-08-01,173147.010707
1957-08-02,173147.010707
1957-08-03,173147.010707
1957-08-04,173147.010707
1957-08-05,173147.010707
1957-08-06,173147.010707
1957-08-07,173147.010707
1957-08-08,173147.010707
1957-08-09,173147.010707
1957-08-10,173147.010707
1957-08-11,173147.010707
1957-08-12,173147.010707
1957-08-13,173147.010707
1957-08-14,173147.010707
1957-08-15,173147.010707
1957-08-16,173147.010707
1957-08-17,173147.010707
1957-08-18,173147.010707
1957-08-19,173147.010707
1957-08-20,173147.010707
1957-08-21,173147.010707
1957-08-22,173147.010707
1957-08-23,173147.010707
1957-08-24,173147.010707
1957-08-25,173147.010707
1957-08-26,173147.010707
1957-08-27,173147.010707
1957-08-28,173147.010707
1957-08-29,173147.010707
1957-08-30,173147.010707
1957-08-31,173147.010707
1957-09-01,190450.027585
1957-09-02,190450.027585
1957-09-03,190450.027585
1957-09-04,190450.027585
1957-09-05,190450.027585
1957-09-06,190450.027585
1957-09-07,190450.027585
1957-09-08,190450.027585
1957-09-09,190450.027585
1957-09-10,190450.027585
1957-09-11,190450.027585
1957-09-12,190450.027585
1957-09-13,190450.027585
1957-09-14,190450.027585
1957-09-15,190450.027585
1957-09-16,190450.027585
1957-09-17,190450.027585
1957-09-18,190450.027585
1957-09-19,190450.027585
1957-09-20,190450.027585
1957-09-21,190450.027585
1957-09-22,190450.027585
1957-09-23,190450.027585
1957-09-24,190450.027585
1957-09-25,190450.027585
1957-09-26,190450.027585
1957-09-27,190450.027585
1957-09-28,190450.027585
1957-09-29,190450.027585
1957-09-30,190450.027585
1957-10-01,205044.838930
1957-10-02,205044.838930
1957-10-03,205044.838930
1957-10-04,205044.838930
1957-10-05,205044.838930
1957-10-06,205044.838930
1957-10-07,205044.838930
1957-10-08,205044.838930
1957-10-09,205044.838930
1957-10-10,205044.838930
1957-10-11,205044.838930
1957-10-12,205044.838930
1957-10-13,205044.838930
1957-10-14,205044.838930
1957-10-15,205044.838930
1957-10-16,205044.838930
1957-10-17,205044.838930
1957-10-18,205044.838930
1957-10-19,205044.838930
1957-10-20,205044.838930
1957-10-21,205044.838930
1957-10-22,205044.838930
1957-10-23,205044.838930
1957-10-24,205044.838930
1957-10-25,205044.838930
1957-10-26,205044.838930
1957-10-27,205044.838930
1957-10-28,205044.838930
1957-10-29,205044.838930
1957-10-30,205044.838930
1957-10-31,205044.838930
1957-11-01,209648.776799
1957-11-02,209648.776799
1957-11-03,209648.776799
1957-11-04,209648.776799
1957-11-05,209648.776799
1957-11-06,209648.776799
1957-11-07,209648.776799
1957-11-08,209648.776799
1957-11-09,209648.776799
1957-11-10,209648.776799
1957-11-11,209648.776799
1957-11-12,209648.776799
1957-11-13,209648.776799
1957-11-14,209648.776799
1957-11-15,209648.776799
1957-11-16,209648.776799
1957-11-17,209648.776799
1957-11-18,209648.776799
1957-11-19,209648.776799
1957-11-20,209648.776799
1957-11-21,209648.776799
1957-11-22,209648.776799
1957-11-23,209648.776799
1957-11-24,209648.776799
1957-11-25,209648.776799
1957-11-26,209648.776799
1957-11-27,209648.776799
1957-11-28,209648.776799
1957-11-29,209648.776799
1957-11-30,209648.776799
1957-12-01,171878.152797
1957-12-02,171878.152797
1957-12-03,171878.152797
1957-12-04,171878.152797
1957-12-05,171878.152797
1957-12-06,171878.152797
1957-12-07,171878.152797
1957-12-08,171878.152797
1957-12-09,171878.152797
1957-12-10,171878.152797
1957-12-11,171878.152797
1957-12-12,171878.152797
1957-12-13,171878.152797
1957-12-14,171878.152797
1957-12-15,171878.152797
1957-12-16,171878.152797
1957-12-17,171878.152797
1957-12-18,171878.152797
1957-12-19,171878.152797
1957-12-20,171878.152797
1957-12-21,171878.152797
1957-12-22,171878.152797
1957-12-23,171878.152797
1957-12-24,171878.152797
1957-12-25,171878.152797
1957-12-26,171878.152797
1957-12-27,171878.152797
1957-12-28,171878.152797
1957-12-29,171878.152797
1957-12-30,171878.152797
1957-12-31,171878.152797
1958-01-01,181027.441736
1958-01-02,181027.441736
1958-01-03,181027.441736
1958-01-04,181027.441736
1958-01-05,181027.441736
1958-01-06,181027.441736
1958-01-07,181027.441736
1958-01-08,181027.441736
1958-01-09,181027.441736
1958-01-10,181027.441736
1958-01-11,181027.441736
1958-01-12,181027.441736
1958-01-13,181027.441736
1958-01-14,181027.441736
1958-01-15,181027.441736
1958-01-16,181027.441736
1958-01-17,181027.441736
1958-01-18,181027.441736
1958-01-19,181027.441736
1958-01-20,181027.441736
1958-01-21,181027.441736
1958-01-22,181027.441736
1958-01-23,181027.441736
1958-01-24,181027.441736
1958-01-25,181027.441736
1958-01-26,181027.441736
1958-01-27,181027.441736
1958-01-28,181027.441736
1958-01-29,181027.441736
1958-01-30,181027.441736
1958-01-31,181027.441736
1958-02-01,211069.732904
1958-02-02,211069.732904
1958-02-03,211069.732904
1958-02-04,211069.732904
1958-02-05,211069.732904
1958-02-06,211069.732904
1958-02-07,211069.732904
1958-02-08,211069.732904
1958-02-09,211069.732904
1958-02-10,211069.732904
1958-02-11,211069.732904
1958-02-12,211069.732904
1958-02-13,211069.732904
1958-02-14,211069.732904
1958-02-15,211069.732904
1958-02-16,211069.732904
1958-02-17,211069.732904
1958-02-18,211069.732904
1958-02-19,211069.732904
1958-02-20,211069.732904
1958-02-21,211069.732904
1958-02-22,211069.732904
1958-02-23,211069.732904
1958-02-24,211069.732904
1958-02-25,211069.732904
1958-02-26,211069.732904
1958-02-27,211069.732904
1958-02-28,211069.732904
1958-03-01,233856.576585
1958-03-02,233856.576585
1958-03-03,233856.576585
1958-03-04,233856.576585
1958-03-05,233856.576585
1958-03-06,233856.576585
1958-03-07,233856.576585
1958-03-08,233856.576585
1958-03-09,233856.576585
1958-03-10,233856.576585
1958-03-11,233856.576585
1958-03-12,233856.576585
1958-03-13,233856.576585
1958-03-14,233856.576585
1958-03-15,233856.576585
1958-03-16,233856.576585
1958-03-17,233856.576585
1958-03-18,233856.576585
1958-03-19,233856.576585
1958-03-20,233856.576585
1958-03-21,233856.576585
1958-03-22,233856.576585
1958-03-23,233856.576585
1958-03-24,233856.576585
1958-03-25,233856.576585
1958-03-26,233856.576585
1958-03-27,233856.576585
1958-03-28,233856.576585
1958-03-29,233856.576585
1958-03-30,233856.576585
1958-03-31,233856.576585
1958-04-01,260537.769645
1958-04-02,260537.769645
1958-04-03,260537.769645
1958-04-04,260537.769645
1958-04-05,260537.769645
1958-04-06,260537.769645
1958-04-07,260537.769645
1958-04-08,260537.769645
1958-04-09,260537.769645
1958-04-10,260537.769645
1958-04-11,260537.769645
1958-04-12,260537.769645
1958-04-13,260537.769645
1958-04-14,260537.769645
1958-04-15,260537.769645
1958-04-16,260537.769645
1958-04-17,260537.769645
1958-04-18,260537.769645
1958-04-19,260537.769645
1958-04-20,260537.769645
1958-04-21,260537.769645
1958-04-22,260537.769645
1958-04-23,260537.769645
1958-04-24,260537.769645
1958-04-25,260537.769645
1958-04-26,260537.769645
1958-04-27,260537.769645
1958-04-28,260537.769645
1958-04-29,260537.769645
1958-04-30,260537.769645
1958-05-01,256905.674694
1958-05-02,256905.674694
1958-05-03,256905.674694
1958-05-04,256905.674694
1958-05-05,256905.674694
1958-05-06,256905.674694
1958-05-07,256905.674694
1958-05-08,256905.674694
1958-05-09,256905.674694
1958-05-10,256905.674694
1958-05-11,256905.674694
1958-05-12,256905.674694
1958-05-13,256905.674694
1958-05-14,256905.674694
1958-05-15,256905.674694
1958-05-16,256905.674694
1958-05-17,256905.674694
1958-05-18,256905.674694
1958-05-19,256905.674694
1958-05-20,256905.674694
1958-05-21,256905.674694
1958-05-22,256905.674694
1958-05-23,256905.674694
1958-05-24,256905.674694
1958-05-25,256905.674694
1958-05-26,256905.674694
1958-05-27,256905.674694
1958-05-28,256905.674694
1958-05-29,256905.674694
1958-05-30,256905.674694
1958-05-31,256905.674694
1958-06-01,249815.806746
1958-06-02,249815.806746
1958-06-03,249815.806746
1958-06-04,249815.806746
1958-06-05,249815.806746
1958-06-06,249815.806746
1958-06-07,249815.806746
1958-06-08,249815.806746
1958-06-09,249815.806746
1958-06-10,249815.806746
1958-06-11,249815.806746
1958-06-12,249815.806746
1958-06-13,249815.806746
1958-06-14,249815.806746
1958-06-15,249815.806746
1958-06-16,249815.806746
1958-06-17,249815.806746
1958-06-18,249815.806746
1958-06-19,249815.806746
1958-06-20,249815.806746
1958-06-21,249815.806746
1958-06-22,249815.806746
1958-06-23,249815.806746
1958-06-24,249815.806746
1958-06-25,249815.806746
1958-06-26,249815.806746
1958-06-27,249815.806746
1958-06-28,249815.806746
1958-06-29,249815.806746
1958-06-30,249815.806746
1958-07-01,179522.772951
1958-07-02,179522.772951
1958-07-03,179522.772951
1958-07-04,179522.772951
1958-07-05,179522.772951
1958-07-06,179522.772951
1958-07-07,179522.772951
1958-07-08,179522.772951
1958-07-09,179522.772951
1958-07-10,179522.772951
1958-07-11,179522.772951
1958-07-12,179522.772951
1958-07-13,179522.772951
1958-07-14,179522.772951
1958-07-15,179522.772951
1958-07-16,179522.772951
1958-07-17,179522.772951
1958-07-18,179522.772951
1958-07-19,179522.772951
1958-07-20,179522.772951
1958-07-21,179522.772951
1958-07-22,179522.772951
1958-07-23,179522.772951
1958-07-24,179522.772951
1958-07-25,179522.772951
1958-07-26,179522.772951
1958-07-27,179522.772951
1958-07-28,179522.772951
1958-07-29,179522.772951
1958-07-30,179522.772951
1958-07-31,179522.772951
1958-08-01,192452.390348
1958-08-02,192452.390348
1958-08-03,192452.390348
1958-08-04,192452.390348
1958-08-05,192452.390348
1958-08-06,192452.390348
1958-08-07,192452.390348
1958-08-08,192452.390348
1958-08-09,192452.390348
1958-08-10,192452.390348
1958-08-11,192452.390348
1958-08-12,192452.390348
1958-08-13,192452.390348
1958-08-14,192452.390348
1958-08-15,192452.390348
1958-08-16,192452.390348
1958-08-17,192452.390348
1958-08-18,192452.390348
1958-08-19,192452.390348
1958-08-20,192452.390348
1958-08-21,192452.390348
1958-08-22,192452.390348
1958-08-23,192452.390348
1958-08-24,192452.390348
1958-08-25,192452.390348
1958-08-26,192452.390348
1958-08-27,192452.390348
1958-08-28,192452.390348
1958-08-29,192452.390348
1958-08-30,192452.390348
1958-08-31,192452.390348
1958-09-01,200419.314206
1958-09-02,200419.314206
1958-09-03,200419.314206
1958-09-04,200419.314206
1958-09-05,200419.314206
1958-09-06,200419.314206
1958-09-07,200419.314206
1958-09-08,200419.314206
1958-09-09,200419.314206
1958-09-10,200419.314206
1958-09-11,200419.314206
1958-09-12,200419.314206
1958-09-13,200419.314206
1958-09-14,200419.314206
1958-09-15,200419.314206
1958-09-16,200419.314206
1958-09-17,200419.314206
1958-09-18,200419.314206
1958-09-19,200419.314206
1958-09-20,200419.314206
1958-09-21,200419.314206
1958-09-22,200419.314206
1958-09-23,200419.314206
1958-09-24,200419.314206
1958-09-25,200419.314206
1958-09-26,200419.314206
1958-09-27,200419.314206
1958-09-28,200419.314206
1958-09-29,200419.314206
1958-09-30,200419.314206
1958-10-01,195943.840569
1958-10-02,195943.840569
1958-10-03,195943.840569
1958-10-04,195943.840569
1958-10-05,195943.840569
1958-10-06,195943.840569
1958-10-07,195943.840569
1958-10-08,195943.840569
1958-10-09,195943.840569
1958-10-10,195943.840569
1958-10-11,195943.840569
1958-10-12,195943.840569
1958-10-13,195943.840569
1958-10-14,195943.840569
1958-10-15,195943.840569
1958-10-16,195943.840569
1958-10-17,195943.840569
1958-10-18,195943.840569
1958-10-19,195943.840569
1958-10-20,195943.840569
1958-10-21,195943.840569
1958-10-22,195943.840569
1958-10-23,195943.840569
1958-10-24,195943.840569
1958-10-25,195943.840569
1958-10-26,195943.840569
1958-10-27,195943.840569
1958-10-28,195943.840569
1958-10-29,195943.840569
