date,price_eur_kwh
1953-03-10,0.021009
1953-03-11,0.020977
1953-03-12,0.020945
1953-03-13,0.020912
1953-03-14,0.020879
1953-03-15,0.020846
1953-03-16,0.020812
1953-03-17,0.020778
1953-03-18,0.020743
1953-03-19,0.020708
1953-03-20,0.020673
1953-03-21,0.020637
1953-03-22,0.020601
1953-03-23,0.020565
1953-03-24,0.020528
1953-03-25,0.020491
1953-03-26,0.020454
1953-03-27,0.020416
1953-03-28,0.020379
1953-03-29,0.020340
1953-03-30,0.020302
1953-03-31,0.020263
1953-04-01,0.020225
1953-04-02,0.020186
1953-04-03,0.020146
1953-04-04,0.020107
1953-04-05,0.020067
1953-04-06,0.020027
1953-04-07,0.019987
1953-04-08,0.019947
1953-04-09,0.019906
1953-04-10,0.019866
1953-04-11,0.019825
1953-04-12,0.019784
1953-04-13,0.019743
1953-04-14,0.019702
1953-04-15,0.019661
1953-04-16,0.019620
1953-04-17,0.019579
1953-04-18,0.019537
1953-04-19,0.019496
1953-04-20,0.019455
1953-04-21,0.019413
1953-04-22,0.019372
1953-04-23,0.019330
1953-04-24,0.019289
1953-04-25,0.019247
1953-04-26,0.019206
1953-04-27,0.019165
1953-04-28,0.019124
1953-04-29,0.019083
1953-04-30,0.019041
1953-05-01,0.019001
1953-05-02,0.018960
1953-05-03,0.018919
1953-05-04,0.018878
1953-05-05,0.018838
1953-05-06,0.018798
1953-05-07,0.018758
1953-05-08,0.018718
1953-05-09,0.018678
1953-05-10,0.018639
1953-05-11,0.018600
1953-05-12,0.018561
1953-05-13,0.018522
1953-05-14,0.018484
1953-05-15,0.018446
1953-05-16,0.018408
1953-05-17,0.018370
1953-05-18,0.018333
1953-05-19,0.018296
1953-05-20,0.018260
1953-05-21,0.018223
1953-05-22,0.018188
1953-05-23,0.018152
1953-05-24,0.018117
1953-05-25,0.018083
1953-05-26,0.018049
1953-05-27,0.018015
1953-05-28,0.017982
1953-05-29,0.017949
1953-05-30,0.017916
1953-05-31,0.017884
1953-06-01,0.017853
1953-06-02,0.017822
1953-06-03,0.017792
1953-06-04,0.017762
1953-06-05,0.017733
1953-06-06,0.017704
1953-06-07,0.017676
1953-06-08,0.017648
1953-06-09,0.017621
1953-06-10,0.017594
1953-06-11,0.017568
1953-06-12,0.017543
1953-06-13,0.017518
1953-06-14,0.017494
1953-06-15,0.017471
1953-06-16,0.017448
1953-06-17,0.017426
1953-06-18,0.017404
1953-06-19,0.017383
1953-06-20,0.017363
1953-06-21,0.017343
1953-06-22,0.017324
1953-06-23,0.017306
1953-06-24,0.017289
1953-06-25,0.017272
1953-06-26,0.017255
1953-06-27,0.017240
1953-06-28,0.017225
1953-06-29,0.017211
1953-06-30,0.017198
1953-07-01,0.017185
1953-07-02,0.017173
1953-07-03,0.017162
1953-07-04,0.017151
1953-07-05,0.017141
1953-07-06,0.017132
1953-07-07,0.017124
1953-07-08,0.017116
1953-07-09,0.017109
1953-07-10,0.017103
1953-07-11,0.017098
1953-07-12,0.017093
1953-07-13,0.017089
1953-07-14,0.017086
1953-07-15,0.017083
1953-07-16,0.017081
1953-07-17,0.017080
1953-07-18,0.017080
1953-07-19,0.017080
1953-07-20,0.017081
1953-07-21,0.017083
1953-07-22,0.017085
1953-07-23,0.017089
1953-07-24,0.017092
1953-07-25,0.017097
1953-07-26,0.017102
1953-07-27,0.017108
1953-07-28,0.017115
1953-07-29,0.017122
1953-07-30,0.017130
1953-07-31,0.017139
1953-08-01,0.017149
1953-08-02,0.017159
1953-08-03,0.017170
1953-08-04,0.017181
1953-08-05,0.017193
1953-08-06,0.017206
1953-08-07,0.017219
1953-08-08,0.017233
1953-08-09,0.017248
1953-08-10,0.017263
1953-08-11,0.017279
1953-08-12,0.017296
1953-08-13,0.017313
1953-08-14,0.017331
1953-08-15,0.017350
1953-08-16,0.017369
1953-08-17,0.017388
1953-08-18,0.017409
1953-08-19,0.017429
1953-08-20,0.017451
1953-08-21,0.017473
1953-08-22,0.017495
1953-08-23,0.017519
1953-08-24,0.017542
1953-08-25,0.017567
1953-08-26,0.017591
1953-08-27,0.017617
1953-08-28,0.017642
1953-08-29,0.017669
1953-08-30,0.017696
1953-08-31,0.017723
1953-09-01,0.017751
1953-09-02,0.017779
1953-09-03,0.017808
1953-09-04,0.017837
1953-09-05,0.017867
1953-09-06,0.017897
1953-09-07,0.017928
1953-09-08,0.017959
1953-09-09,0.017991
1953-09-10,0.018023
1953-09-11,0.018055
1953-09-12,0.018088
1953-09-13,0.018121
1953-09-14,0.018155
1953-09-15,0.018189
1953-09-16,0.018224
1953-09-17,0.018258
1953-09-18,0.018293
1953-09-19,0.018329
1953-09-20,0.018365
1953-09-21,0.018401
1953-09-22,0.018437
1953-09-23,0.018474
1953-09-24,0.018511
1953-09-25,0.018549
1953-09-26,0.018586
1953-09-27,0.018624
1953-09-28,0.018663
1953-09-29,0.018701
1953-09-30,0.018740
1953-10-01,0.018779
1953-10-02,0.018818
1953-10-03,0.018857
1953-10-04,0.018897
1953-10-05,0.018937
1953-10-06,0.018977
1953-10-07,0.019017
1953-10-08,0.019057
1953-10-09,0.019098
1953-10-10,0.019139
1953-10-11,0.019179
1953-10-12,0.019220
1953-10-13,0.019261
1953-10-14,0.019302
1953-10-15,0.019343
1953-10-16,0.019385
1953-10-17,0.019426
1953-10-18,0.019467
1953-10-19,0.019509
1953-10-20,0.019550
1953-10-21,0.019592
1953-10-22,0.019633
1953-10-23,0.019674
1953-10-24,0.019716
1953-10-25,0.019757
1953-10-26,0.019798
1953-10-27,0.019840
1953-10-28,0.019881
1953-10-29,0.019922
1953-10-30,0.019963
1953-10-31,0.020004
1953-11-01,0.020045
1953-11-02,0.020085
1953-11-03,0.020126
1953-11-04,0.020166
1953-11-05,0.020206
1953-11-06,0.020246
1953-11-07,0.020286
1953-11-08,0.020325
1953-11-09,0.020365
1953-11-10,0.020404
1953-11-11,0.020443
1953-11-12,0.020481
1953-11-13,0.020519
1953-11-14,0.020557
1953-11-15,0.020595
1953-11-16,0.020632
1953-11-17,0.020669
1953-11-18,0.020706
1953-11-19,0.020742
1953-11-20,0.020778
1953-11-21,0.020814
1953-11-22,0.020849
1953-11-23,0.020884
1953-11-24,0.020918
1953-11-25,0.020952
1953-11-26,0.020986
1953-11-27,0.021019
1953-11-28,0.021051
1953-11-29,0.021084
1953-11-30,0.021115
1953-12-01,0.021146
1953-12-02,0.021177
1953-12-03,0.021207
1953-12-04,0.021237
1953-12-05,0.021266
1953-12-06,0.021294
1953-12-07,0.021322
1953-12-08,0.021350
1953-12-09,0.021376
1953-12-10,0.021403
1953-12-11,0.021428
1953-12-12,0.021453
1953-12-13,0.021478
1953-12-14,0.021502
1953-12-15,0.021525
1953-12-16,0.021547
1953-12-17,0.021569
1953-12-18,0.021590
1953-12-19,0.021611
1953-12-20,0.021631
1953-12-21,0.021650
1953-12-22,0.021669
1953-12-23,0.021687
1953-12-24,0.021704
1953-12-25,0.021720
1953-12-26,0.021736
1953-12-27,0.021751
1953-12-28,0.021766
1953-12-29,0.021780
1953-12-30,0.021793
1953-12-31,0.021805
1954-01-01,0.021817
1954-01-02,0.021827
1954-01-03,0.021838
1954-01-04,0.021847
1954-01-05,0.021856
1954-01-06,0.021864
1954-01-07,0.021871
1954-01-08,0.021878
1954-01-09,0.021884
1954-01-10,0.021889
1954-01-11,0.021893
1954-01-12,0.021897
1954-01-13,0.021900
1954-01-14,0.021902
1954-01-15,0.021903
1954-01-16,0.021904
1954-01-17,0.021904
1954-01-18,0.021903
1954-01-19,0.021902
1954-01-20,0.021900
1954-01-21,0.021897
1954-01-22,0.021894
1954-01-23,0.021889
1954-01-24,0.021884
1954-01-25,0.021879
1954-01-26,0.021872
1954-01-27,0.021865
1954-01-28,0.021858
1954-01-29,0.021849
1954-01-30,0.021840
1954-01-31,0.021830
1954-02-01,0.021820
1954-02-02,0.021809
1954-02-03,0.021797
1954-02-04,0.021785
1954-02-05,0.021771
1954-02-06,0.021758
1954-02-07,0.021743
1954-02-08,0.021728
1954-02-09,0.021713
1954-02-10,0.021696
1954-02-11,0.021679
1954-02-12,0.021662
1954-02-13,0.021644
1954-02-14,0.021625
1954-02-15,0.021606
1954-02-16,0.021586
1954-02-17,0.021565
1954-02-18,0.021544
1954-02-19,0.021522
1954-02-20,0.021500
1954-02-21,0.021477
1954-02-22,0.021454
1954-02-23,0.021430
1954-02-24,0.021405
1954-02-25,0.021380
1954-02-26,0.021355
1954-02-27,0.021328
1954-02-28,0.021302
1954-03-01,0.021275
1954-03-02,0.021247
1954-03-03,0.021219
1954-03-04,0.021190
1954-03-05,0.021161
1954-03-06,0.021132
1954-03-07,0.021102
1954-03-08,0.021071
1954-03-09,0.021040
1954-03-10,0.021009
1954-03-11,0.020977
1954-03-12,0.020945
1954-03-13,0.020912
1954-03-14,0.020879
1954-03-15,0.020846
1954-03-16,0.020812
1954-03-17,0.020778
1954-03-18,0.020743
1954-03-19,0.020708
1954-03-20,0.020673
1954-03-21,0.020637
1954-03-22,0.020601
1954-03-23,0.020565
1954-03-24,0.020528
1954-03-25,0.020491
1954-03-26,0.020454
1954-03-27,0.020416
1954-03-28,0.020379
1954-03-29,0.020340
1954-03-30,0.020302
1954-03-31,0.020263
1954-04-01,0.020225
1954-04-02,0.020186
1954-04-03,0.020146
1954-04-04,0.020107
1954-04-05,0.020067
1954-04-06,0.020027
1954-04-07,0.019987
1954-04-08,0.019947
1954-04-09,0.019906
1954-04-10,0.019866
1954-04-11,0.019825
1954-04-12,0.019784
1954-04-13,0.019743
1954-04-14,0.019702
1954-04-15,0.019661
1954-04-16,0.019620
1954-04-17,0.019579
1954-04-18,0.019537
1954-04-19,0.019496
1954-04-20,0.019455
1954-04-21,0.019413
1954-04-22,0.019372
1954-04-23,0.019330
1954-04-24,0.019289
1954-04-25,0.019247
1954-04-26,0.019206
1954-04-27,0.019165
1954-04-28,0.019124
1954-04-29,0.019083
1954-04-30,0.019041
1954-05-01,0.019001
1954-05-02,0.018960
1954-05-03,0.018919
1954-05-04,0.018878
1954-05-05,0.018838
1954-05-06,0.018798
1954-05-07,0.018758
1954-05-08,0.018718
1954-05-09,0.018678
1954-05-10,0.018639
1954-05-11,0.018600
1954-05-12,0.018561
1954-05-13,0.018522
1954-05-14,0.018484
1954-05-15,0.018446
1954-05-16,0.018408
1954-05-17,0.018370
1954-05-18,0.018333
1954-05-19,0.018296
1954-05-20,0.018260
1954-05-21,0.018223
1954-05-22,0.018188
1954-05-23,0.018152
1954-05-24,0.018117
1954-05-25,0.018083
1954-05-26,0.018049
1954-05-27,0.018015
1954-05-28,0.017982
1954-05-29,0.017949
1954-05-30,0.017916
1954-05-31,0.017884
1954-06-01,0.017853
1954-06-02,0.017822
1954-06-03,0.017792
1954-06-04,0.017762
1954-06-05,0.017733
1954-06-06,0.017704
1954-06-07,0.017676
1954-06-08,0.017648
1954-06-09,0.017621
1954-06-10,0.017594
1954-06-11,0.017568
1954-06-12,0.017543
1954-06-13,0.017518
1954-06-14,0.017494
1954-06-15,0.017471
1954-06-16,0.017448
1954-06-17,0.017426
1954-06-18,0.017404
1954-06-19,0.017383
1954-06-20,0.017363
1954-06-21,0.017343
1954-06-22,0.017324
1954-06-23,0.017306
1954-06-24,0.017289
1954-06-25,0.017272
1954-06-26,0.017255
1954-06-27,0.017240
1954-06-28,0.017225
1954-06-29,0.017211
1954-06-30,0.017198
1954-07-01,0.017185
1954-07-02,0.017173
1954-07-03,0.017162
1954-07-04,0.017151
1954-07-05,0.017141
1954-07-06,0.017132
1954-07-07,0.017124
1954-07-08,0.017116
1954-07-09,0.017109
1954-07-10,0.017103
1954-07-11,0.017098
1954-07-12,0.017093
1954-07-13,0.017089
1954-07-14,0.017086
1954-07-15,0.017083
1954-07-16,0.017081
1954-07-17,0.017080
1954-07-18,0.017080
1954-07-19,0.017080
1954-07-20,0.017081
1954-07-21,0.017083
1954-07-22,0.017085
1954-07-23,0.017089
1954-07-24,0.017092
1954-07-25,0.017097
1954-07-26,0.017102
1954-07-27,0.017108
1954-07-28,0.017115
1954-07-29,0.017122
1954-07-30,0.017130
1954-07-31,0.017139
1954-08-01,0.017149
1954-08-02,0.017159
1954-08-03,0.017170
1954-08-04,0.017181
1954-08-05,0.017193
1954-08-06,0.017206
1954-08-07,0.017219
1954-08-08,0.017233
1954-08-09,0.017248
1954-08-10,0.017263
1954-08-11,0.017279
1954-08-12,0.017296
1954-08-13,0.017313
1954-08-14,0.017331
1954-08-15,0.017350
1954-08-16,0.017369
1954-08-17,0.017388
1954-08-18,0.017409
1954-08-19,0.017429
1954-08-20,0.017451
1954-08-21,0.017473
1954-08-22,0.017495
1954-08-23,0.017519
1954-08-24,0.017542
1954-08-25,0.017567
1954-08-26,0.017591
1954-08-27,0.017617
1954-08-28,0.017642
1954-08-29,0.017669
1954-08-30,0.017696
1954-08-31,0.017723
1954-09-01,0.017751
1954-09-02,0.017779
1954-09-03,0.017808
1954-09-04,0.017837
1954-09-05,0.017867
1954-09-06,0.017897
1954-09-07,0.017928
1954-09-08,0.017959
1954-09-09,0.017991
1954-09-10,0.018023
1954-09-11,0.018055
1954-09-12,0.018088
1954-09-13,0.018121
1954-09-14,0.018155
1954-09-15,0.018189
1954-09-16,0.018224
1954-09-17,0.018258
1954-09-18,0.018293
1954-09-19,0.018329
1954-09-20,0.018365
1954-09-21,0.018401
1954-09-22,0.018437
1954-09-23,0.018474
1954-09-24,0.018511
1954-09-25,0.018549
1954-09-26,0.018586
1954-09-27,0.018624
1954-09-28,0.018663
1954-09-29,0.018701
1954-09-30,0.018740
1954-10-01,0.018779
1954-10-02,0.018818
1954-10-03,0.018857
1954-10-04,0.018897
1954-10-05,0.018937
1954-10-06,0.018977
1954-10-07,0.019017
1954-10-08,0.019057
1954-10-09,0.019098
1954-10-10,0.019139
1954-10-11,0.019179
1954-10-12,0.019220
1954-10-13,0.019261
1954-10-14,0.019302
1954-10-15,0.019343
1954-10-16,0.019385
1954-10-17,0.019426
1954-10-18,0.019467
1954-10-19,0.019509
1954-10-20,0.019550
1954-10-21,0.019592
1954-10-22,0.019633
1954-10-23,0.019674
1954-10-24,0.019716
1954-10-25,0.019757
1954-10-26,0.019798
1954-10-27,0.019840
1954-10-28,0.019881
1954-10-29,0.019922
1954-10-30,0.019963
1954-10-31,0.020004
1954-11-01,0.020045
1954-11-02,0.020085
1954-11-03,0.020126
1954-11-04,0.020166
1954-11-05,0.020206
1954-11-06,0.020246
1954-11-07,0.020286
1954-11-08,0.020325
1954-11-09,0.020365
1954-11-10,0.020404
1954-11-11,0.020443
1954-11-12,0.020481
1954-11-13,0.020519
1954-11-14,0.020557
1954-11-15,0.020595
1954-11-16,0.020632
1954-11-17,0.020669
1954-11-18,0.020706
1954-11-19,0.020742
1954-11-20,0.020778
1954-11-21,0.020814
1954-11-22,0.020849
1954-11-23,0.020884
1954-11-24,0.020918
1954-11-25,0.020952
1954-11-26,0.020986
1954-11-27,0.021019
1954-11-28,0.021051
1954-11-29,0.021084
1954-11-30,0.021115
1954-12-01,0.021146
1954-12-02,0.021177
1954-12-03,0.021207
1954-12-04,0.021237
1954-12-05,0.021266
1954-12-06,0.021294
1954-12-07,0.021322
1954-12-08,0.021350
1954-12-09,0.021376
1954-12-10,0.021403
1954-12-11,0.021428
1954-12-12,0.021453
1954-12-13,0.021478
1954-12-14,0.021502
1954-12-15,0.021525
1954-12-16,0.021547
1954-12-17,0.021569
1954-12-18,0.021590
1954-12-19,0.021611
1954-12-20,0.021631
1954-12-21,0.021650
1954-12-22,0.021669
1954-12-23,0.021687
1954-12-24,0.021704
1954-12-25,0.021720
1954-12-26,0.021736
1954-12-27,0.021751
1954-12-28,0.021766
1954-12-29,0.021780
1954-12-30,0.021793
1954-12-31,0.021805
1955-01-01,0.021817
1955-01-02,0.021827
1955-01-03,0.021838
1955-01-04,0.021847
1955-01-05,0.021856
1955-01-06,0.021864
1955-01-07,0.021871
1955-01-08,0.021878
1955-01-09,0.021884
1955-01-10,0.021889
1955-01-11,0.021893
1955-01-12,0.021897
1955-01-13,0.021900
1955-01-14,0.021902
1955-01-15,0.021903
1955-01-16,0.021904
1955-01-17,0.021904
1955-01-18,0.021903
1955-01-19,0.021902
1955-01-20,0.021900
1955-01-21,0.021897
1955-01-22,0.021894
1955-01-23,0.021889
1955-01-24,0.021884
1955-01-25,0.021879
1955-01-26,0.021872
1955-01-27,0.021865
1955-01-28,0.021858
1955-01-29,0.021849
1955-01-30,0.021840
1955-01-31,0.021830
1955-02-01,0.021820
1955-02-02,0.021809
1955-02-03,0.021797
1955-02-04,0.021785
1955-02-05,0.021771
1955-02-06,0.021758
1955-02-07,0.021743
1955-02-08,0.021728
1955-02-09,0.021713
1955-02-10,0.021696
1955-02-11,0.021679
1955-02-12,0.021662
1955-02-13,0.021644
1955-02-14,0.021625
1955-02-15,0.021606
1955-02-16,0.021586
1955-02-17,0.021565
1955-02-18,0.021544
1955-02-19,0.021522
1955-02-20,0.021500
1955-02-21,0.021477
1955-02-22,0.021454
1955-02-23,0.021430
1955-02-24,0.021405
1955-02-25,0.021380
1955-02-26,0.021355
1955-02-27,0.021328
1955-02-28,0.021302
1955-03-01,0.021275
1955-03-02,0.021247
1955-03-03,0.021219
1955-03-04,0.021190
1955-03-05,0.021161
1955-03-06,0.021132
1955-03-07,0.021102
1955-03-08,0.021071
1955-03-09,0.021040
1955-03-10,0.021009
1955-03-11,0.020977
1955-03-12,0.020945
1955-03-13,0.020912
1955-03-14,0.020879
1955-03-15,0.020846
1955-03-16,0.020812
1955-03-17,0.020778
1955-03-18,0.020743
1955-03-19,0.020708
1955-03-20,0.020673
1955-03-21,0.020637
1955-03-22,0.020601
1955-03-23,0.020565
1955-03-24,0.020528
1955-03-25,0.020491
1955-03-26,0.020454
1955-03-27,0.020416
1955-03-28,0.020379
1955-03-29,0.020340
1955-03-30,0.020302
1955-03-31,0.020263
1955-04-01,0.020225
1955-04-02,0.020186
1955-04-03,0.020146
1955-04-04,0.020107
1955-04-05,0.020067
1955-04-06,0.020027
1955-04-07,0.019987
1955-04-08,0.019947
1955-04-09,0.019906
1955-04-10,0.019866
1955-04-11,0.019825
1955-04-12,0.019784
1955-04-13,0.019743
1955-04-14,0.019702
1955-04-15,0.019661
1955-04-16,0.019620
1955-04-17,0.019579
1955-04-18,0.019537
1955-04-19,0.019496
1955-04-20,0.019455
1955-04-21,0.019413
1955-04-22,0.019372
1955-04-23,0.019330
1955-04-24,0.019289
1955-04-25,0.019247
1955-04-26,0.019206
1955-04-27,0.019165
1955-04-28,0.019124
1955-04-29,0.019083
1955-04-30,0.019041
1955-05-01,0.019001
1955-05-02,0.018960
1955-05-03,0.018919
1955-05-04,0.018878
1955-05-05,0.018838
1955-05-06,0.018798
1955-05-07,0.018758
1955-05-08,0.018718
1955-05-09,0.018678
1955-05-10,0.018639
1955-05-11,0.018600
1955-05-12,0.018561
1955-05-13,0.018522
1955-05-14,0.018484
1955-05-15,0.018446
1955-05-16,0.018408
1955-05-17,0.018370
1955-05-18,0.018333
1955-05-19,0.018296
1955-05-20,0.018260
1955-05-21,0.018223
1955-05-22,0.018188
1955-05-23,0.018152
1955-05-24,0.018117
1955-05-25,0.018083
1955-05-26,0.018049
1955-05-27,0.018015
1955-05-28,0.017982
1955-05-29,0.017949
1955-05-30,0.017916
1955-05-31,0.017884
1955-06-01,0.017853
1955-06-02,0.017822
1955-06-03,0.017792
1955-06-04,0.017762
1955-06-05,0.017733
1955-06-06,0.017704
1955-06-07,0.017676
1955-06-08,0.017648
1955-06-09,0.017621
1955-06-10,0.017594
1955-06-11,0.017568
1955-06-12,0.017543
1955-06-13,0.017518
1955-06-14,0.017494
1955-06-15,0.017471
1955-06-16,0.017448
1955-06-17,0.017426
1955-06-18,0.017404
1955-06-19,0.017383
1955-06-20,0.017363
1955-06-21,0.017343
1955-06-22,0.017324
1955-06-23,0.017306
1955-06-24,0.017289
1955-06-25,0.017272
1955-06-26,0.017255
1955-06-27,0.017240
1955-06-28,0.017225
1955-06-29,0.017211
1955-06-30,0.017198
1955-07-01,0.017185
1955-07-02,0.017173
1955-07-03,0.017162
1955-07-04,0.017151
1955-07-05,0.017141
1955-07-06,0.017132
1955-07-07,0.017124
1955-07-08,0.017116
1955-07-09,0.017109
1955-07-10,0.017103
1955-07-11,0.017098
1955-07-12,0.017093
1955-07-13,0.017089
1955-07-14,0.017086
1955-07-15,0.017083
1955-07-16,0.017081
1955-07-17,0.017080
1955-07-18,0.017080
1955-07-19,0.017080
1955-07-20,0.017081
1955-07-21,0.017083
1955-07-22,0.017085
1955-07-23,0.017089
1955-07-24,0.017092
1955-07-25,0.017097
1955-07-26,0.017102
1955-07-27,0.017108
1955-07-28,0.017115
1955-07-29,0.017122
1955-07-30,0.017130
1955-07-31,0.017139
1955-08-01,0.017149
1955-08-02,0.017159
1955-08-03,0.017170
1955-08-04,0.017181
1955-08-05,0.017193
1955-08-06,0.017206
1955-08-07,0.017219
1955-08-08,0.017233
1955-08-09,0.017248
1955-08-10,0.017263
1955-08-11,0.017279
1955-08-12,0.017296
1955-08-13,0.017313
1955-08-14,0.017331
1955-08-15,0.017350
1955-08-16,0.017369
1955-08-17,0.017388
1955-08-18,0.017409
1955-08-19,0.017429
1955-08-20,0.017451
1955-08-21,0.017473
1955-08-22,0.017495
1955-08-23,0.017519
1955-08-24,0.017542
1955-08-25,0.017567
1955-08-26,0.017591
1955-08-27,0.017617
1955-08-28,0.017642
1955-08-29,0.017669
1955-08-30,0.017696
1955-08-31,0.017723
1955-09-01,0.017751
1955-09-02,0.017779
1955-09-03,0.017808
1955-09-04,0.017837
1955-09-05,0.017867
1955-09-06,0.017897
1955-09-07,0.017928
1955-09-08,0.017959
1955-09-09,0.017991
1955-09-10,0.018023
1955-09-11,0.018055
1955-09-12,0.018088
1955-09-13,0.018121
1955-09-14,0.018155
1955-09-15,0.018189
1955-09-16,0.018224
1955-09-17,0.018258
1955-09-18,0.018293
1955-09-19,0.018329
1955-09-20,0.018365
1955-09-21,0.018401
1955-09-22,0.018437
1955-09-23,0.018474
1955-09-24,0.018511
1955-09-25,0.018549
1955-09-26,0.018586
1955-09-27,0.018624
1955-09-28,0.018663
1955-09-29,0.018701
1955-09-30,0.018740
1955-10-01,0.018779
1955-10-02,0.018818
1955-10-03,0.018857
1955-10-04,0.018897
1955-10-05,0.018937
1955-10-06,0.018977
1955-10-07,0.019017
1955-10-08,0.019057
1955-10-09,0.019098
1955-10-10,0.019139
1955-10-11,0.019179
1955-10-12,0.019220
1955-10-13,0.019261
1955-10-14,0.019302
1955-10-15,0.019343
1955-10-16,0.019385
1955-10-17,0.019426
1955-10-18,0.019467
1955-10-19,0.019509
1955-10-20,0.019550
1955-10-21,0.019592
1955-10-22,0.019633
1955-10-23,0.019674
1955-10-24,0.019716
1955-10-25,0.019757
1955-10-26,0.019798
1955-10-27,0.019840
1955-10-28,0.019881
1955-10-29,0.019922
1955-10-30,0.019963
1955-10-31,0.020004
1955-11-01,0.020045
1955-11-02,0.020085
1955-11-03,0.020126
1955-11-04,0.020166
1955-11-05,0.020206
1955-11-06,0.020246
1955-11-07,0.020286
1955-11-08,0.020325
1955-11-09,0.020365
1955-11-10,0.020404
1955-11-11,0.020443
1955-11-12,0.020481
