# Cairo	Aswand	Merowe	Karthoum	Singa	Kashm	Tsengh	Ozentari	Tana	Roseires	GERD	SouthWest	Victoria
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	573.12233	0.00000	0.00000	501.70437	10101.07658	15449.31132
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	553.24721	0.00000	0.00000	327.99420	9482.15125	14846.18504
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	501.43411	0.00000	0.00000	141.67217	10601.01914	14438.27189
0.00000	0.00000	0.00000	28.78730	472.46165	0.00000	218.13311	447.00654	0.00000	60.00057	498.38978	14538.81317	13530.69750
0.00000	0.00000	0.00000	54.85805	1035.71388	0.00000	143.73442	397.77110	2.67059	135.97328	942.39382	14899.73277	13065.39367
0.00000	0.00000	0.00000	0.00000	1281.82960	0.00000	32.06504	344.34334	0.00000	188.85259	1035.54090	18211.42576	12282.75327
0.00000	0.00000	0.00000	0.00000	1384.11832	6.43558	0.00000	298.35001	17.79037	193.10985	1080.04325	21361.99458	12017.91785
0.00000	0.00000	0.00000	0.00000	1680.88369	0.00000	0.00000	253.09524	63.15176	225.96432	1412.01716	22284.56455	12843.43366
0.00000	0.00000	0.00000	12.65406	1454.68427	0.00000	14.42786	218.93371	72.14637	237.79965	1659.94976	22358.97476	13079.09117
0.00000	0.00000	0.00000	115.32349	1400.48619	0.00000	0.00000	184.44225	61.08379	323.14887	1763.64654	27692.77013	13068.58323
0.00000	0.00000	0.00000	0.00000	1352.77509	4.54004	0.00000	142.30629	75.94842	350.83717	1737.93362	28418.91955	12818.26543
0.00000	0.00000	0.00000	0.00000	1176.08270	0.00000	0.00000	105.72246	64.75082	411.63043	2230.33859	27988.52298	12730.71328
0.00000	0.00000	0.00000	0.00000	981.04713	0.00000	146.66508	140.09019	108.94318	390.18956	2380.44633	28562.39041	13059.58952
0.00000	0.00000	79.60754	0.00000	809.36807	0.00000	222.02587	252.87986	149.06031	372.46458	2983.57249	30230.43464	13565.06114
0.00000	0.00000	0.00000	0.00000	534.19000	0.00000	113.64330	510.12606	139.71808	331.61103	2976.64709	29027.27710	14236.75614
0.00000	0.00000	0.00000	0.00000	262.86656	0.00000	0.00000	587.49374	114.55982	301.74457	4396.72653	28035.73111	14821.94797
0.00000	0.00000	0.00000	0.00000	1.33964	0.00000	0.00000	570.19511	85.59104	269.66772	4423.08750	29030.84147	15005.73977
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	537.56131	104.85308	241.71963	4153.24279	25976.22093	14170.92664
0.00000	0.00000	0.00000	0.00000	81.80487	0.00000	0.00000	503.60465	147.54730	233.16255	4094.60338	24858.29642	13376.48340
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	467.13654	172.50418	265.31548	4316.23714	22281.00378	12915.37423
0.00000	0.00000	0.00000	234.05074	370.60144	15.62908	298.27995	496.34729	345.90487	329.61185	5323.71381	27543.38039	12443.58473
0.00000	0.00000	0.00000	415.23694	289.03325	0.00000	185.79835	514.25126	478.00287	314.54694	5894.69879	29708.17480	13014.46617
0.00000	0.00000	0.00000	289.16480	489.19895	0.00000	430.49911	566.21138	543.25936	313.29858	5852.67739	29454.07685	13012.71869
0.00000	0.00000	0.00000	321.23205	549.97263	0.00000	333.44163	530.32000	538.55712	326.64931	5593.62557	31624.20509	12796.59045
0.00000	0.00000	0.00000	484.58183	987.34162	0.00000	301.84156	503.37124	520.64397	407.71965	5881.61774	34627.49399	12811.56520
0.00000	0.00000	0.00000	159.42690	1023.94354	0.00000	210.15899	465.85405	476.04857	371.54324	5428.86901	32434.26121	12542.39570
0.00000	0.00000	0.00000	163.42314	905.17134	0.00000	87.97345	424.21854	435.99577	332.37397	5161.87282	34769.57443	12297.18091
0.00000	0.00000	0.00000	526.01645	1256.48463	0.00000	49.90725	390.26355	456.25784	363.91730	5080.94849	36306.50386	11995.02300
0.00000	0.00000	0.00000	223.21147	1066.28532	0.00000	0.00000	364.15692	436.56700	372.15689	4948.06701	34280.13726	11230.59141
0.00000	0.00000	0.00000	0.00000	959.82966	0.00000	104.78460	330.20085	402.23040	364.37498	4650.57763	32257.96079	10391.89875
0.00000	0.00000	0.00000	0.00000	828.56337	0.00000	0.99076	297.77113	358.78688	342.07394	4224.30727	29121.94904	9597.96336
0.00000	0.00000	0.00000	0.00000	561.21729	0.00000	0.00000	255.79467	315.39733	304.66149	3806.76353	26362.81070	8850.27644
0.00000	0.00000	0.00000	0.00000	281.01154	0.00000	0.00000	206.98336	304.64080	266.95665	3572.29976	24432.32559	8110.40612
0.00000	0.00000	0.00000	0.00000	62.97989	0.00000	0.00000	164.96427	296.91552	229.39147	3456.49253	22871.35697	7399.29703
0.00000	0.00000	0.00000	0.00000	175.79335	0.00000	0.00000	152.30023	329.88943	206.80024	3265.31717	21956.48414	6742.37513
0.00000	0.00000	0.00000	0.00000	45.45532	0.00000	0.00000	131.13844	311.74813	213.45069	3204.56010	21403.94346	6220.44044
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	110.49683	287.18329	191.54334	3077.67963	21874.39369	5660.47239
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	104.57333	314.43840	170.58642	2857.70598	21964.79626	5163.66421
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	124.69947	310.02057	134.65374	2647.65050	19107.61890	4634.36081
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	146.21583	277.46970	102.34170	2472.82400	17378.24183	4143.46283
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	110.40961	244.79324	93.56033	2204.63941	14722.93520	3863.78830
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	66.34706	211.98919	69.88017	1961.81274	14298.64554	3351.03807
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	53.84406	245.14622	49.31548	1809.77782	11754.43640	2863.03030
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	41.61522	250.51747	19.99816	1706.19810	9360.06922	2386.81239
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	15.00406	216.43538	0.00000	1448.82073	7149.16934	1925.65838
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	195.76631	0.00000	1315.62980	5630.41983	1485.82653
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	177.67936	0.00000	1123.09565	6976.09802	1078.68535
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	159.65721	0.00000	905.59058	5877.43476	715.97136
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	170.73836	0.00000	714.36430	4549.35014	384.75239
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	157.16118	0.00000	549.93508	7096.69195	90.57361
0.00000	0.00000	0.00000	62.93300	361.15063	0.00000	28.38542	0.00000	229.77275	33.04803	791.10855	12961.76543	0.00000
0.00000	0.00000	0.00000	0.00000	359.19676	142.34722	278.20932	441.36053	374.99668	68.06382	1607.96902	30039.85468	0.00000
0.00000	0.00000	0.00000	0.00000	462.22359	101.66222	269.85887	552.32314	458.43709	54.65023	2041.87219	27513.91527	0.00000
0.00000	0.00000	0.00000	0.00000	360.08537	46.63638	447.06321	961.53034	522.16144	71.16185	2321.81341	28374.65879	0.00000
0.00000	0.00000	0.00000	0.00000	634.29673	0.00000	512.54477	1266.33896	597.37935	143.29016	2944.47177	29995.44326	0.00000
0.00000	0.00000	0.00000	0.00000	467.65256	0.00000	445.55185	1296.34332	656.41299	118.78460	3582.98317	32319.67238	0.00000
0.00000	0.00000	0.00000	0.00000	233.45001	0.00000	326.92541	1358.30442	676.50088	107.22791	3955.59547	29804.57334	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	191.48171	1273.50569	686.74246	78.77898	4119.38081	27163.92271	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	58.30782	1204.17485	660.45766	51.43861	3939.18901	25953.21167	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1142.00026	730.19598	33.92922	3971.19213	26861.80080	0.00000
0.00000	0.00000	0.00000	0.00000	23.71668	0.00000	0.00000	1147.86340	766.25291	44.18375	4407.09200	26672.23013	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	137.01516	1215.16886	770.67282	51.50840	4904.21214	26227.58525	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	173.75603	1321.33286	769.06412	63.44493	5187.06714	25187.55913	14.82780
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	75.42957	1284.14308	740.40267	54.25776	4965.97544	27698.05202	321.24657
0.00000	0.00000	0.00000	49.12776	0.00000	0.00000	36.14504	1377.69928	733.34015	50.59343	5081.70973	28914.41901	635.84854
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1613.79494	727.87704	28.41101	5298.57937	29509.99700	605.17811
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	132.57625	1919.52035	786.17880	34.31456	5465.60690	27311.40655	392.75804
0.00000	0.00000	0.00000	74.59999	0.00000	0.00000	176.82112	1980.07103	833.77908	39.30647	5871.97201	28367.08008	85.77944
0.00000	0.00000	0.00000	120.36263	146.50567	0.00000	212.28617	2156.08686	884.82224	27.29690	6131.79473	33241.90146	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	191.37783	2170.88893	917.53524	10.24889	6186.41059	32986.54142	0.00000
0.00000	0.00000	0.00000	0.00000	88.10996	21.69338	302.57201	2102.69747	898.59921	0.00000	6251.89012	31528.51612	0.00000
0.00000	0.00000	327.82696	314.47498	234.02600	84.69352	331.61449	2179.15126	1019.97095	0.00000	6404.03006	32866.47234	0.00000
0.00000	0.00000	575.87957	286.12183	199.87571	49.05781	469.94725	3696.07147	1039.88631	0.00000	6440.75420	33503.06403	0.00000
0.00000	0.00000	610.10787	579.08989	1163.67139	63.63195	1149.08311	4217.37643	1302.76696	11.65386	7214.79398	34273.83254	0.00000
0.00000	0.00000	639.71141	1165.06851	1265.77370	24.89520	1055.15968	6700.31097	1316.60303	6.65059	8168.04156	35243.90731	0.00000
0.00000	0.00000	289.20270	1592.24464	1205.07662	0.00000	982.03248	2354.22579	1301.64903	21.73902	8235.28271	37096.55785	0.00000
0.00000	0.00000	0.00000	1774.74034	1374.54749	0.00000	955.98131	6424.99095	1330.10358	15.34387	8436.44662	41808.72715	0.00000
0.00000	0.00000	35.27160	1588.47362	1296.05512	54.43132	1037.19931	2170.02862	1402.25041	15.06154	8799.91580	43372.21008	0.00000
0.00000	0.00000	3064.63753	1335.43380	1638.79096	78.10747	1519.24144	4502.99593	1499.83090	15.38966	9624.44482	47547.36687	0.00000
0.00000	0.00000	3771.53975	1545.45726	1630.20800	73.94178	1780.73014	2989.59343	1539.25399	31.19230	9900.69739	49737.37346	0.00000
0.00000	0.00000	3145.88842	1274.79532	1452.16436	23.42402	1710.18374	2204.24597	1515.32871	28.80042	9847.71966	52017.56730	0.00000
0.00000	0.00000	2795.27272	967.40071	1326.88968	10.35229	1670.22125	2167.75987	1499.34315	22.54934	9868.56273	50522.77242	0.00000
0.00000	0.00000	2301.70757	834.79665	1357.86698	29.28003	1790.50373	2182.42126	1541.57848	11.87408	10258.24695	50680.10814	0.00000
0.00000	0.00000	2428.88418	772.49035	1631.98595	65.24138	2005.57765	9756.65662	3121.04000	2.91979	10735.88563	50438.50324	0.00000
0.00000	0.00000	2449.53474	975.94612	1914.95369	200.28545	2225.35316	3667.73643	2112.06513	13.68785	10974.08627	48396.88705	0.00000
0.00000	0.00000	2816.10612	1759.62347	2376.76733	324.53410	2412.16713	2376.90699	1562.63896	3.35490	11081.46146	49627.08345	0.00000
0.00000	0.00000	3878.62534	1570.39820	2505.94147	350.89721	2475.39178	3017.28417	2523.34444	0.00000	11226.13735	48292.47232	0.00000
0.00000	0.00000	3873.60612	1440.96759	2447.19747	436.49824	2492.57674	4623.60883	1662.44910	0.00000	11274.79829	50039.03803	0.00000
0.00000	0.00000	3879.49557	1321.35320	2533.34288	416.50677	2390.27345	2911.60164	1584.80502	0.00000	11163.03560	51348.79425	0.00000
0.00000	0.00000	3556.69880	1254.18641	2630.98173	361.45242	2355.03829	2163.03760	1777.47564	47.78408	11213.11715	52560.74605	0.00000
0.00000	0.00000	4116.57206	1546.15232	2642.82497	659.96950	2478.51215	2179.71570	2008.20785	33.31830	11000.32856	51570.97596	0.00000
0.00000	0.00000	3537.15437	1218.70154	2481.54135	601.59379	2371.13680	3268.17791	1918.89371	14.44135	10895.07632	53805.87376	0.00000
0.00000	0.00000	3102.78608	823.58774	2178.28565	527.24193	2259.78271	3612.70747	1588.99705	0.00000	10661.65333	51447.80677	0.00000
0.00000	0.00000	5039.92099	1348.61524	2141.08938	673.99798	2423.49739	3133.59511	3289.64041	0.00000	10759.78096	48896.93191	0.00000
0.00000	0.00000	5937.48157	2808.61142	2762.11599	888.83598	2383.88694	2132.51810	1576.01031	0.00000	10406.48873	48458.31889	0.00000
0.00000	0.00000	5687.71646	2918.88291	3020.78061	965.34061	2406.54078	2148.21117	2266.86181	0.00000	10104.37077	49026.97170	0.00000
0.00000	0.00000	5546.19372	2622.25451	3336.86766	986.76596	2342.43018	2184.15439	2691.37758	2.94358	10445.11287	45994.99799	0.00000
0.00000	0.00000	5286.45273	2405.63019	3307.70271	1098.57236	2492.14778	2105.66472	1517.44392	29.52163	10108.70475	44711.55825	0.00000
0.00000	0.00000	5778.07008	2601.01158	3335.86808	1222.48190	2807.41125	2783.27596	1548.94609	6.93193	9848.34572	48129.90575	0.00000
0.00000	0.00000	5638.66452	3086.90120	3942.32642	1267.03669	3219.15322	2883.75180	2332.32174	31.72548	10096.19161	48685.67606	0.00000
0.00000	0.00000	5100.97168	3536.57219	4595.72713	1234.23594	3142.67702	2187.95119	1569.67579	61.99888	10338.59848	51268.17846	0.00000
0.00000	0.00000	4448.47553	3466.43764	4683.88123	1158.06611	3140.42844	6189.56734	1570.47410	56.00084	10425.98659	52086.72643	0.00000
0.00000	0.00000	3895.38917	3167.12921	4481.89182	1085.64283	3020.76138	5143.52945	1535.43519	57.83416	10706.11634	49536.39148	0.00000
0.00000	0.00000	3373.78004	2979.42440	4595.86750	1051.65102	3083.96543	3351.34187	1521.77623	45.24298	10817.29454	48466.74775	0.00000
0.00000	0.00000	2887.89644	2935.47481	4731.05878	1085.43886	3194.67552	7398.23739	1514.27186	82.65255	10689.39435	48640.14718	0.00000
0.00000	0.00000	2374.10133	3003.10942	4711.59959	1097.62570	3206.63273	2661.54368	1506.46631	83.42903	10972.16489	49694.59892	0.00000
0.00000	0.00000	2017.24262	2706.09656	4439.75934	1009.70293	3068.90222	3517.03319	1472.63453	71.74066	10793.83348	53687.59756	0.00000
0.00000	0.00000	1643.48300	2506.05256	4431.63069	1066.10423	3134.87936	5162.82781	1436.02605	139.32133	11041.36718	52580.64330	0.00000
0.00000	0.00000	1266.03524	2996.51008	4730.22949	997.40956	3174.08987	7573.65309	1482.24502	174.48143	11227.38971	56403.86272	339.19851
0.00000	0.00000	1096.51661	2981.09238	4567.24241	964.76278	3222.24610	8441.08053	1487.01723	158.55354	11453.63379	55483.57228	1437.93831
0.00000	0.00000	860.47254	2809.81174	4570.74787	892.13604	3523.76734	9576.47962	1495.31256	154.13291	11735.43489	53435.05695	1590.00694
0.00000	0.00000	720.77924	3155.50831	4729.15533	822.84314	3387.41089	8231.88419	1499.80290	178.85886	12055.88215	52743.91085	1915.70684
0.00000	0.00000	378.81760	3049.72712	4952.66421	771.12546	3515.72167	7227.82830	1531.61947	167.18434	12068.75933	51847.82596	1667.61121
0.00000	0.00000	702.64359	2654.27850	4914.28615	790.28016	3690.19989	10010.34114	2068.46866	162.73834	12431.78446	50638.23126	1275.78393
0.00000	0.00000	722.41081	2683.36926	4901.55542	966.17028	3934.21196	7387.23180	2001.07792	224.05861	12978.47069	47276.14689	1023.04554
0.00000	0.00000	730.80005	3471.12608	5383.65598	1110.20251	4103.73908	7723.34633	2632.88684	253.44344	13212.25125	46208.92569	676.61643
0.00000	0.00000	922.50004	3999.06551	5428.93724	1066.09830	3974.52891	4389.52104	2184.67968	229.35230	13113.17705	46914.01305	341.17116
0.00000	0.00000	715.70078	4360.82772	5267.09372	981.37857	3829.91519	4480.91062	1933.26898	209.46228	13467.85527	45177.27681	23.25049
0.00000	0.00000	274.67240	4650.93181	5560.94136	965.83007	3886.22280	6201.07228	1563.33377	179.41585	13634.30648	44440.90394	0.00000
0.00000	0.00000	255.94576	4734.19418	5626.74959	969.18576	3983.52241	6460.12283	3807.78669	167.22487	13852.51440	43371.45446	0.00000
0.00000	0.00000	545.48270	5057.39830	5571.99706	1009.38239	4171.81068	10358.16778	4445.72090	168.01366	15943.75150	46257.94759	0.00000
0.00000	0.00000	583.33799	5041.07406	5554.97072	921.38724	4137.22525	6422.12383	1960.23096	169.07463	14264.30223	44479.67346	0.00000
0.00000	0.00000	804.64558	4898.22135	5372.00194	886.01196	4009.25387	6006.77272	1574.19118	170.05640	14359.60267	43096.43002	0.00000
0.00000	0.00000	711.06917	4908.76275	5320.40327	854.42152	4114.87860	10211.43640	1637.74841	201.63744	14031.22476	45365.37812	0.00000
0.00000	0.00000	1059.43962	5130.55887	5419.51310	847.51924	4363.94845	7868.94965	2613.09936	221.61526	14090.86166	45442.94280	0.00000
0.00000	0.00000	808.67960	4890.14971	5194.22845	891.41696	4437.37383	8005.46103	1583.17041	197.97512	13951.33446	44059.21666	0.00000
0.00000	0.00000	569.77219	4561.65337	5183.35136	870.61301	4430.38734	6496.16894	2123.50707	220.29969	13975.25640	43507.33052	0.00000
0.00000	0.00000	144.04679	4096.44484	5103.42426	856.89554	4331.05490	7775.21542	1590.50022	204.51540	13648.63083	43054.75828	0.00000
0.00000	0.00000	0.00000	3655.70415	4812.11442	779.88186	4215.04659	4789.95286	3367.66684	235.26655	13427.10499	42189.45950	0.00000
0.00000	0.00000	0.00000	3864.12049	4947.51100	716.88616	4165.93652	7399.30692	1523.57927	324.96435	13536.56761	42340.72688	62.52256
0.00000	0.00000	0.00000	3911.88631	4870.33629	643.63419	4022.00301	6373.01546	1523.67747	375.69431	13779.66537	41404.14279	0.00000
0.00000	0.00000	0.00000	3398.89162	4862.88353	570.57772	3885.03202	10051.07070	1539.50361	369.01963	13591.32353	42247.04083	0.00000
0.00000	0.00000	0.00000	2964.16851	4685.71923	494.99375	3666.00978	7213.18264	1484.90315	366.34052	38635.96427	39141.84744	0.00000
0.00000	0.00000	0.00000	2608.24075	4681.08800	423.27527	3609.35114	8225.07430	1486.30458	402.14182	38451.59215	36700.00034	0.00000
0.00000	0.00000	0.00000	2305.72431	4455.86132	355.37503	3432.47211	4330.92124	1426.25222	434.51625	14182.79581	37558.94146	0.00000
0.00000	0.00000	0.00000	1838.52369	4164.53022	289.95586	3272.40467	8915.66694	1436.91270	426.36402	14251.59516	36402.13537	0.00000
0.00000	0.00000	0.00000	1466.71492	3877.86105	224.21301	3049.12060	3821.81355	1389.01186	403.61222	14011.48354	35498.50481	0.00000
0.00000	0.00000	0.00000	1439.03024	3878.95132	161.59050	2936.36913	8067.30700	1383.42763	420.46974	14036.89614	42820.67488	17.42480
0.00000	0.00000	0.00000	1074.60148	3757.78783	106.30611	2816.74870	10546.04000	1397.24382	380.31448	14217.97655	40357.81919	0.00000
0.00000	0.00000	0.00000	738.76549	3568.70137	65.58109	2767.00118	8047.93739	1386.08385	370.27538	13960.44591	37659.06717	0.00000
0.00000	0.00000	0.00000	461.38016	3582.10112	33.06844	2643.38128	7673.26666	1452.58305	342.27091	35078.21990	36279.58850	0.00000
0.00000	0.00000	0.00000	261.63728	3648.42230	0.00000	2517.00430	2141.53992	1383.72921	401.32473	15815.12375	37436.75196	0.00000
0.00000	0.00000	0.00000	517.91139	4057.43031	0.00000	2548.16816	2028.67722	1353.54764	405.67281	13851.28926	36544.69907	0.00000
0.00000	0.00000	0.00000	999.74113	4652.52325	32.32053	2660.98921	1931.83130	1417.33603	413.16777	13324.77545	35239.39347	0.00000
0.00000	0.00000	0.00000	622.22828	4430.22907	0.00000	2429.80311	1847.43976	1387.34150	381.52713	12848.86306	33066.48693	465.64668
0.00000	0.00000	0.00000	806.68972	4980.26994	12.64837	2353.24911	1798.41595	1453.00741	427.13136	12846.58506	33371.09862	270.10188
0.00000	0.00000	0.00000	598.99009	4794.61927	0.00000	2308.10800	1857.77631	1475.51257	467.72996	13082.96171	35374.65222	114.55643
0.00000	0.00000	0.00000	285.77376	4520.66954	0.00000	2215.12488	1831.68290	1512.42931	432.05592	13161.60695	33358.04544	0.00000
0.00000	0.00000	0.00000	0.00000	4154.38208	0.00000	2023.11824	1773.37406	1474.81028	391.68060	12827.75198	30900.06990	0.00000
0.00000	0.00000	0.00000	59.80900	4375.88589	0.00000	1890.61919	1697.18485	1484.35594	463.80623	13125.18035	29678.06693	0.00000
0.00000	0.00000	0.00000	0.00000	4195.32453	116.67487	1840.80523	1825.40262	1476.07923	421.29779	12866.81586	26943.75641	0.00000
0.00000	0.00000	0.00000	0.00000	4094.17769	69.60299	1811.17169	1776.94248	6719.56506	408.07460	19267.18515	23766.82825	0.00000
0.00000	0.00000	0.00000	43.26306	4062.38483	24.65432	1830.33673	1712.19722	3316.37893	393.32600	13963.46065	21028.20349	0.00000
0.00000	0.00000	0.00000	0.00000	4130.69928	4.15336	1725.81613	1660.87550	2958.68345	356.63783	14244.32421	22938.63209	0.00000
0.00000	0.00000	0.00000	0.00000	4304.38750	0.00000	1753.03190	1967.56771	1567.76454	345.94729	13908.57554	21714.83163	0.00000
0.00000	0.00000	0.00000	0.00000	4084.22701	0.00000	1676.21371	1901.20606	1541.75377	313.53431	13551.93327	19651.75440	0.00000
0.00000	0.00000	0.00000	0.00000	4000.21515	0.00000	1647.89066	1907.48559	1618.58402	297.91203	13458.23370	16819.28955	0.00000
0.00000	0.00000	0.00000	0.00000	3664.83480	0.00000	1510.82671	1906.97012	2512.15887	320.58359	22644.56599	14480.70934	0.00000
0.00000	0.00000	0.00000	0.00000	3452.40732	0.00000	1365.28137	1843.28236	1493.99118	327.31824	29945.16780	12926.43318	0.00000
0.00000	0.00000	0.00000	171.16901	3812.38352	0.00000	1214.55515	1800.51500	1411.71516	340.19788	13837.61514	14968.52188	191.47481
0.00000	0.00000	0.00000	36.45754	3604.08505	0.00000	1191.67430	1725.29266	1414.75507	322.12008	13486.51488	19680.16984	1263.09040
0.00000	0.00000	0.00000	318.31166	3448.52594	0.00000	1052.64993	1681.80957	4517.58178	284.64972	15259.34328	20368.99304	1725.26296
0.00000	0.00000	0.00000	51.54855	3251.87675	0.00000	924.44916	1657.44545	2358.30479	287.99305	15672.20629	18757.09389	1629.66752
0.00000	0.00000	0.00000	371.60173	3610.53227	0.00000	833.94749	1584.54614	1558.27945	373.31286	44348.53861	19137.05519	1536.91794
0.00000	0.00000	0.00000	325.99647	3619.41334	0.00000	729.43777	1542.53840	2812.97912	352.59529	13900.87722	19783.31070	1310.85767
0.00000	0.00000	0.00000	83.99316	3862.68290	0.00000	691.69723	1472.23401	1547.44333	392.28425	13771.84165	21267.02294	1527.50419
0.00000	0.00000	0.00000	0.00000	3879.66923	0.00000	578.71951	1424.19358	1849.33638	407.13210	13797.12047	24167.80422	1694.21588
0.00000	0.00000	0.00000	0.00000	3873.28594	0.00000	572.14293	1499.49292	1691.50129	446.15767	17579.23513	22127.99901	1456.56479
0.00000	0.00000	0.00000	0.00000	3631.11401	0.00000	454.75380	1444.66941	1577.95135	478.48064	18268.08141	20156.02359	1129.94306
