date,water_m3_day
1989-03-24,317830691.462400
1989-03-25,316315752.998400
1989-03-26,314722850.198400
1989-03-27,313067525.299200
1989-03-28,311365315.526400
1989-03-29,309631742.121600
1989-03-30,307882297.987200
1989-03-31,306132435.849600
1989-04-01,304397557.286400
1989-04-02,302693002.099200
1989-04-03,301034036.995200
1989-04-04,299435845.824000
1989-04-05,297913518.864000
1989-04-06,296482043.059200
1989-04-07,295156293.120000
1989-04-08,293951021.846400
1989-04-09,292880851.488000
1989-04-10,291960264.067200
1989-04-11,291203594.812800
1989-04-12,290625022.828800
1989-04-13,290238563.836800
1989-04-14,290058062.054400
1989-04-15,290097184.147200
1989-04-16,290172433.708800
1989-04-17,290098676.448000
1989-04-18,289886913.244800
1989-04-19,289548053.913600
1989-04-20,289092924.720000
1989-04-21,288532273.824000
1989-04-22,287876779.056000
1989-04-23,287137054.396800
1989-04-24,286323657.753600
1989-04-25,285447098.908800
1989-04-26,284517847.814400
1989-04-27,283546342.195200
1989-04-28,282542997.225600
1989-04-29,281518214.688000
1989-04-30,280482391.440000
1989-05-01,279445929.868800
1989-05-02,278419248.345600
1989-05-03,277412789.952000
1989-05-04,276437035.267200
1989-05-05,275502511.872000
1989-05-06,274619806.099200
1989-05-07,273799574.611200
1989-05-08,273052557.100800
1989-05-09,272389586.400000
1989-05-10,271821604.032000
1989-05-11,271359670.838400
1989-05-12,271014980.803200
1989-05-13,270798875.136000
1989-05-14,270722855.923200
1989-05-15,270798599.174400
1989-05-16,271143460.022400
1989-05-17,271851859.756800
1989-05-18,272901326.515200
1989-05-19,274269520.281600
1989-05-20,275934209.040000
1989-05-21,277873247.606400
1989-05-22,280064558.793600
1989-05-23,282486113.280000
1989-05-24,285115916.822400
1989-05-25,287931992.025600
1989-05-26,290912368.924800
1989-05-27,294035071.161600
1989-05-28,297278108.294400
1989-05-29,300619466.812800
1989-05-30,304037106.422400
1989-05-31,307508952.441600
1989-06-01,311012896.233600
1989-06-02,314526792.441600
1989-06-03,318028460.976000
1989-06-04,321495688.915200
1989-06-05,324906234.739200
1989-06-06,328237834.636800
1989-06-07,331468210.022400
1989-06-08,334575076.953600
1989-06-09,337536157.017600
1989-06-10,340329190.377600
1989-06-11,342931949.683200
1989-06-12,345322257.004800
1989-06-13,347478001.718400
1989-06-14,349377159.254400
1989-06-15,350997812.784000
1989-06-16,352421487.532800
1989-06-17,353743408.656000
1989-06-18,354962425.392000
1989-06-19,356077556.668800
1989-06-20,357088010.976000
1989-06-21,357993196.992000
1989-06-22,358792738.444800
1989-06-23,359486483.875200
1989-06-24,360074517.177600
1989-06-25,360557163.993600
1989-06-26,360934998.969600
1989-06-27,361208849.212800
1989-06-28,361379798.179200
1989-06-29,361449186.969600
1989-06-30,361418612.860800
1989-07-01,361289928.787200
1989-07-02,361065238.761600
1989-07-03,360746893.468800
1989-07-04,360337482.921600
1989-07-05,359839828.252800
1989-07-06,359256972.124800
1989-07-07,358592166.460800
1989-07-08,357848859.052800
1989-07-09,357030680.428800
1989-07-10,356141424.931200
1989-07-11,355185034.300800
1989-07-12,354165578.064000
1989-07-13,353087230.636800
1989-07-14,351954250.156800
1989-07-15,350770953.859200
1989-07-16,349493452.272000
1989-07-17,348082201.411200
1989-07-18,346548111.868800
1989-07-19,344902159.296000
1989-07-20,343155378.182400
1989-07-21,341318860.560000
1989-07-22,339403752.806400
1989-07-23,337421250.460800
1989-07-24,335382596.928000
1989-07-25,333299078.035200
1989-07-26,331182018.662400
1989-07-27,329042779.718400
1989-07-28,326892752.956800
1989-07-29,324743357.001600
1989-07-30,322606033.545600
1989-07-31,320492242.339200
1989-08-01,318413456.611200
1989-08-02,316381159.008000
1989-08-03,314406835.891200
1989-08-04,312501973.363200
1989-08-05,310678051.132800
1989-08-06,308946538.281600
1989-08-07,307318887.043200
1989-08-08,305806527.705600
1989-08-09,304420864.204800
1989-08-10,303173265.830400
1989-08-11,302075063.596800
1989-08-12,301137544.022400
1989-08-13,300371941.440000
1989-08-14,299789434.108800
1989-08-15,299401135.833600
1989-08-16,299100939.292800
1989-08-17,298776126.528000
1989-08-18,298427827.737600
1989-08-19,298057150.483200
1989-08-20,297665183.836800
1989-08-21,297252997.257600
1989-08-22,296821645.344000
1989-08-23,296372167.142400
1989-08-24,295905589.776000
1989-08-25,295422928.531200
1989-08-26,294925189.449600
1989-08-27,294413370.192000
1989-08-28,293888461.939200
1989-08-29,293351449.478400
1989-08-30,292803314.486400
1989-08-31,292245035.097600
1989-09-01,291677587.372800
1989-09-02,291101946.681600
1989-09-03,290519088.739200
1989-09-04,289929990.038400
1989-09-05,289335628.627200
1989-09-06,288736985.491200
1989-09-07,288135045.504000
1989-09-08,287530796.736000
1989-09-09,286925231.577600
1989-09-10,286319348.380800
1989-09-11,285714150.249600
1989-09-12,285110646.681600
1989-09-13,284509852.704000
1989-09-14,283912789.824000
1989-09-15,283320486.288000
1989-09-16,282684097.584000
1989-09-17,281958511.939200
1989-09-18,281150365.910400
1989-09-19,280266288.537600
1989-09-20,279312884.841600
1989-09-21,278296720.012800
1989-09-22,277224305.932800
1989-09-23,276102092.793600
1989-09-24,274936457.088000
1989-09-25,273733695.475200
1989-09-26,272500020.374400
1989-09-27,271241554.608000
1989-09-28,269964332.438400
1989-09-29,268674298.531200
1989-09-30,267377310.547200
1989-10-01,266079143.980800
1989-10-02,264785498.640000
1989-10-03,263502006.076800
1989-10-04,262234240.732800
1989-10-05,260987731.603200
1989-10-06,259767976.233600
1989-10-07,258580457.136000
1989-10-08,257430658.723200
1989-10-09,256324088.995200
1989-10-10,255266299.065600
1989-10-11,254262908.995200
1989-10-12,253319631.897600
1989-10-13,252442302.278400
1989-10-14,251636905.497600
1989-10-15,250909609.132800
1989-10-16,250276126.406400
1989-10-17,249739526.937600
1989-10-18,249287322.988800
1989-10-19,248907317.904000
1989-10-20,248587705.209600
1989-10-21,248317157.952000
1989-10-22,248084907.926400
1989-10-23,247880814.451200
1989-10-24,247695423.120000
1989-10-25,247520013.235200
1989-10-26,247346636.860800
1989-10-27,247168147.248000
1989-10-28,246978214.387200
1989-10-29,246771334.944000
1989-10-30,246542827.939200
1989-10-31,246288821.961600
1989-11-01,246006232.531200
1989-11-02,245692727.625600
1989-11-03,245346685.516800
1989-11-04,244967139.302400
1989-11-05,244553713.401600
1989-11-06,244106549.424000
1989-11-07,243626221.324800
1989-11-08,243113640.796800
1989-11-09,242569951.603200
1989-11-10,241996415.184000
1989-11-11,241394284.598400
1989-11-12,240764668.704000
1989-11-13,240108387.177600
1989-11-14,239425812.662400
1989-11-15,238716705.571200
1989-11-16,237996017.424000
1989-11-17,237281552.409600
1989-11-18,236576627.337600
1989-11-19,235884379.824000
1989-11-20,235207804.838400
1989-11-21,234549790.214400
1989-11-22,233913149.481600
1989-11-23,233300653.228800
1989-11-24,232715056.406400
1989-11-25,232159124.160000
1989-11-26,231635655.331200
1989-11-27,231147503.280000
1989-11-28,230697594.892800
1989-11-29,230288946.048000
1989-11-30,229924676.476800
1989-12-01,229608019.872000
1989-12-02,229342334.256000
1989-12-03,229131107.337600
1989-12-04,228977961.782400
1989-12-05,228886656.854400
1989-12-06,228861087.638400
1989-12-07,228905282.188800
1989-12-08,229023395.913600
1989-12-09,229219705.267200
1989-12-10,229498595.740800
1989-12-11,229864551.408000
1989-12-12,230322137.904000
1989-12-13,230875987.392000
1989-12-14,231530777.481600
1989-12-15,232291209.196800
1989-12-16,233117996.025600
1989-12-17,233968441.939200
1989-12-18,234842131.267200
1989-12-19,235738638.316800
1989-12-20,236657526.336000
1989-12-21,237598348.550400
1989-12-22,238560647.644800
1989-12-23,239543956.108800
1989-12-24,240547795.977600
1989-12-25,241571679.177600
1989-12-26,242615106.921600
1989-12-27,243677571.350400
1989-12-28,244758552.508800
1989-12-29,245857521.974400
1989-12-30,246973940.265600
1989-12-31,248107258.137600
1990-01-01,251582329.296000
1990-01-02,252742883.990400
1990-01-03,253897561.324800
1990-01-04,255044867.788800
1990-01-05,256183287.667200
1990-01-06,257311284.163200
1990-01-07,258427298.707200
1990-01-08,259529753.203200
1990-01-09,260617048.732800
1990-01-10,261687567.196800
1990-01-11,262739671.920000
1990-01-12,263771707.651200
1990-01-13,264782002.377600
1990-01-14,265768867.152000
1990-01-15,266730597.043200
1990-01-16,267758373.168000
1990-01-17,268938556.473600
1990-01-18,270262204.732800
1990-01-19,271720371.398400
1990-01-20,273304096.444800
1990-01-21,275004398.678400
1990-01-22,276812267.788800
1990-01-23,278718657.609600
1990-01-24,280714479.465600
1990-01-25,282790597.075200
1990-01-26,284937820.761600
1990-01-27,287146903.219200
1990-01-28,289408535.712000
1990-01-29,291713344.963200
1990-01-30,294051891.081600
1990-01-31,296414663.241600
1990-02-01,298792082.361600
1990-02-02,301174496.524800
1990-02-03,303552182.188800
1990-02-04,305915346.604800
1990-02-05,308254125.571200
1990-02-06,310558588.272000
1990-02-07,312818737.536000
1990-02-08,315024513.897600
1990-02-09,317165799.052800
1990-02-10,319232420.524800
1990-02-11,321214155.206400
1990-02-12,323100736.617600
1990-02-13,324881860.003200
1990-02-14,326547189.417600
1990-02-15,328086364.464000
1990-02-16,329546292.652800
1990-02-17,330978691.036800
1990-02-18,332380387.267200
1990-02-19,333748204.675200
1990-02-20,335078978.688000
1990-02-21,336369571.948800
1990-02-22,337616890.646400
1990-02-23,338817897.561600
1990-02-24,339969625.286400
1990-02-25,341069189.616000
1990-02-26,342113800.694400
1990-02-27,343100773.814400
1990-02-28,344027540.044800
1990-03-01,344891655.734400
1990-03-02,345690809.510400
1990-03-03,346422832.646400
1990-03-04,347085703.814400
1990-03-05,347677555.910400
1990-03-06,348196681.670400
1990-03-07,348641537.817600
1990-03-08,349010749.555200
1990-03-09,349303112.294400
1990-03-10,349517595.628800
1990-03-11,349653342.384000
1990-03-12,349709670.777600
1990-03-13,349686074.246400
1990-03-14,349582219.286400
1990-03-15,349397945.193600
1990-03-16,349018982.179200
1990-03-17,348345429.811200
1990-03-18,347399066.678400
1990-03-19,346201947.504000
1990-03-20,344776325.472000
1990-03-21,343144576.713600
1990-03-22,341329130.668800
1990-03-23,339352406.236800
1990-03-24,337236753.283200
1990-03-25,335004398.294400
1990-03-26,332677396.166400
1990-03-27,330277586.400000
1990-03-28,327826557.072000
1990-03-29,325345609.238400
1990-03-30,322855731.446400
1990-03-31,320377576.060800
1990-04-01,317931443.452800
1990-04-02,315537268.867200
1990-04-03,313214616.460800
1990-04-04,310982677.315200
1990-04-05,308860273.843200
1990-04-06,306865867.996800
1990-04-07,305017576.473600
1990-04-08,303333188.860800
1990-04-09,301830193.728000
1990-04-10,300525807.052800
1990-04-11,299437008.249600
1990-04-12,298580580.604800
1990-04-13,297973156.118400
1990-04-14,297631266.393600
1990-04-15,297571399.574400
1990-04-16,297648133.228800
1990-04-17,297706571.424000
1990-04-18,297749003.414400
1990-04-19,297777734.438400
1990-04-20,297795085.977600
1990-04-21,297803397.744000
1990-04-22,297805029.840000
1990-04-23,297802362.672000
1990-04-24,297797799.888000
1990-04-25,297793767.772800
1990-04-26,297792717.926400
1990-04-27,297797127.436800
1990-04-28,297809499.744000
1990-04-29,297832366.627200
1990-04-30,297868288.032000
1990-05-01,297919852.675200
1990-05-02,297989679.859200
1990-05-03,298080418.608000
1990-05-04,298194749.913600
1990-05-05,298335385.353600
1990-05-06,298505068.905600
1990-05-07,298706576.342400
1990-05-08,298942716.528000
1990-05-09,299216330.380800
1990-05-10,299530291.564800
1990-05-11,299887507.008000
1990-05-12,300290915.606400
1990-05-13,300743489.347200
1990-05-14,301248232.185600
1990-05-15,301808180.476800
1990-05-16,302602458.009600
1990-05-17,303791620.521600
1990-05-18,305350819.804800
1990-05-19,307255137.580800
1990-05-20,309479590.339200
1990-05-21,311999134.694400
1990-05-22,314788676.544000
1990-05-23,317823075.129600
1990-05-24,321077152.800000
1990-05-25,324525702.960000
1990-05-26,328143499.574400
1990-05-27,331905304.944000
1990-05-28,335785882.060800
1990-05-29,339760003.852800
1990-05-30,343802465.971200
1990-05-31,347888096.640000
1990-06-01,351991771.344000
1990-06-02,356088424.492800
1990-06-03,360153063.763200
1990-06-04,364160784.182400
1990-06-05,368086783.334400
1990-06-06,371906376.393600
1990-06-07,375595012.281600
1990-06-08,379128290.688000
1990-06-09,382481978.572800
1990-06-10,385632029.433600
1990-06-11,388554599.894400
1990-06-12,391226069.836800
1990-06-13,393623062.272000
1990-06-14,395722462.262400
1990-06-15,397501439.126400
1990-06-16,398887136.236800
1990-06-17,399831632.870400
1990-06-18,400350322.051200
1990-06-19,400459438.857600
1990-06-20,400176119.952000
1990-06-21,399518452.483200
1990-06-22,398505516.508800
1990-06-23,397157417.222400
1990-06-24,395495311.910400
1990-06-25,393541425.244800
1990-06-26,391319059.651200
1990-06-27,388852595.049600
1990-06-28,386167481.942400
1990-06-29,383290226.121600
1990-06-30,380248363.958400
1990-07-01,377070431.558400
1990-07-02,373785923.462400
1990-07-03,370425244.867200
1990-07-04,367019656.156800
1990-07-05,363601206.115200
1990-07-06,360202661.337600
1990-07-07,356857423.027200
1990-07-08,353599440.249600
1990-07-09,350463110.054400
1990-07-10,347483174.054400
1990-07-11,344694603.427200
1990-07-12,342132477.523200
1990-07-13,339831853.747200
1990-07-14,337827629.145600
1990-07-15,336154394.217600
1990-07-16,334660038.566400
1990-07-17,333171388.166400
1990-07-18,331691117.961600
1990-07-19,330221899.785600
1990-07-20,328766401.411200
1990-07-21,327327283.180800
