date,price_eur_m3
1952-12-11,0.01297178
1952-12-12,0.01301262
1952-12-13,0.01305277
1952-12-14,0.01309221
1952-12-15,0.01313096
1952-12-16,0.01316901
1952-12-17,0.01320636
1952-12-18,0.01324293
1952-12-19,0.01327874
1952-12-20,0.01331378
1952-12-21,0.01334812
1952-12-22,0.01338163
1952-12-23,0.01341436
1952-12-24,0.01344632
1952-12-25,0.01347744
1952-12-26,0.01350780
1952-12-27,0.01353731
1952-12-28,0.01356592
1952-12-29,0.01359376
1952-12-30,0.01362075
1952-12-31,0.01364684
1953-01-01,0.01364684
1953-01-02,0.01367209
1953-01-03,0.01369650
1953-01-04,0.01372000
1953-01-05,0.01374259
1953-01-06,0.01376427
1953-01-07,0.01378511
1953-01-08,0.01380498
1953-01-09,0.01382400
1953-01-10,0.01384204
1953-01-11,0.01385918
1953-01-12,0.01387541
1953-01-13,0.01389072
1953-01-14,0.01390506
1953-01-15,0.01391842
1953-01-16,0.01393087
1953-01-17,0.01394241
1953-01-18,0.01395297
1953-01-19,0.01396255
1953-01-20,0.01397115
1953-01-21,0.01397885
1953-01-22,0.01398556
1953-01-23,0.01399130
1953-01-24,0.01399605
1953-01-25,0.01399990
1953-01-26,0.01400270
1953-01-27,0.01400458
1953-01-28,0.01400542
1953-01-29,0.01400535
1953-01-30,0.01400431
1953-01-31,0.01400228
1953-02-01,0.01399927
1953-02-02,0.01399528
1953-02-03,0.01399039
1953-02-04,0.01398444
1953-02-05,0.01397759
1953-02-06,0.01396975
1953-02-07,0.01396094
1953-02-08,0.01395122
1953-02-09,0.01394045
1953-02-10,0.01392884
1953-02-11,0.01391618
1953-02-12,0.01390261
1953-02-13,0.01388813
1953-02-14,0.01387268
1953-02-15,0.01385631
1953-02-16,0.01383904
1953-02-17,0.01382078
1953-02-18,0.01380162
1953-02-19,0.01378155
1953-02-20,0.01376063
1953-02-21,0.01373874
1953-02-22,0.01371601
1953-02-23,0.01369237
1953-02-24,0.01366782
1953-02-25,0.01364243
1953-02-26,0.01361614
1953-02-27,0.01358907
1953-02-28,0.01356109
1953-03-01,0.01353228
1953-03-02,0.01350262
1953-03-03,0.01347220
1953-03-04,0.01344087
1953-03-05,0.01340883
1953-03-06,0.01337596
1953-03-07,0.01334225
1953-03-08,0.01330784
1953-03-09,0.01327266
1953-03-10,0.01323664
1953-03-11,0.01319999
1953-03-12,0.01316250
1953-03-13,0.01312439
1953-03-14,0.01308550
1953-03-15,0.01304591
1953-03-16,0.01300563
1953-03-17,0.01296471
1953-03-18,0.01292310
1953-03-19,0.01288085
1953-03-20,0.01283798
1953-03-21,0.01279448
1953-03-22,0.01275034
1953-03-23,0.01270558
1953-03-24,0.01266026
1953-03-25,0.01261438
1953-03-26,0.01256794
1953-03-27,0.01252094
1953-03-28,0.01247338
1953-03-29,0.01242533
1953-03-30,0.01237679
1953-03-31,0.01232776
1953-04-01,0.01227825
1953-04-02,0.01222824
1953-04-03,0.01217781
1953-04-04,0.01212697
1953-04-05,0.01207570
1953-04-06,0.01202401
1953-04-07,0.01197198
1953-04-08,0.01191952
1953-04-09,0.01186672
1953-04-10,0.01181363
1953-04-11,0.01176020
1953-04-12,0.01170641
1953-04-13,0.01165242
1953-04-14,0.01159808
1953-04-15,0.01154352
1953-04-16,0.01148869
1953-04-17,0.01143365
1953-04-18,0.01137839
1953-04-19,0.01132293
1953-04-20,0.01126733
1953-04-21,0.01121152
1953-04-22,0.01115556
1953-04-23,0.01109954
1953-04-24,0.01104331
1953-04-25,0.01098708
1953-04-26,0.01093070
1953-04-27,0.01087433
1953-04-28,0.01081789
1953-04-29,0.01076138
1953-04-30,0.01070487
1953-05-01,0.01064843
1953-05-02,0.01059198
1953-05-03,0.01053554
1953-05-04,0.01047917
1953-05-05,0.01042287
1953-05-06,0.01036664
1953-05-07,0.01031054
1953-05-08,0.01025459
1953-05-09,0.01019871
1953-05-10,0.01014304
1953-05-11,0.01008757
1953-05-12,0.01003225
1953-05-13,0.00997714
1953-05-14,0.00992223
1953-05-15,0.00986754
1953-05-16,0.00981313
1953-05-17,0.00975899
1953-05-18,0.00970514
1953-05-19,0.00965163
1953-05-20,0.00959841
1953-05-21,0.00954547
1953-05-22,0.00949294
1953-05-23,0.00944076
1953-05-24,0.00938894
1953-05-25,0.00933753
1953-05-26,0.00928655
1953-05-27,0.00923598
1953-05-28,0.00918590
1953-05-29,0.00913617
1953-05-30,0.00908701
1953-05-31,0.00903826
1953-06-01,0.00899007
1953-06-02,0.00894237
1953-06-03,0.00889516
1953-06-04,0.00884858
1953-06-05,0.00880249
1953-06-06,0.00875696
1953-06-07,0.00871206
1953-06-08,0.00866771
1953-06-09,0.00862400
1953-06-10,0.00858092
1953-06-11,0.00853839
1953-06-12,0.00849657
1953-06-13,0.00845544
1953-06-14,0.00841495
1953-06-15,0.00837515
1953-06-16,0.00833606
1953-06-17,0.00829766
1953-06-18,0.00825996
1953-06-19,0.00822303
1953-06-20,0.00818680
1953-06-21,0.00815141
1953-06-22,0.00811672
1953-06-23,0.00808280
1953-06-24,0.00804965
1953-06-25,0.00801727
1953-06-26,0.00798572
1953-06-27,0.00795502
1953-06-28,0.00792509
1953-06-29,0.00789599
1953-06-30,0.00786780
1953-07-01,0.00784039
1953-07-02,0.00781381
1953-07-03,0.00778814
1953-07-04,0.00776338
1953-07-05,0.00773939
1953-07-06,0.00771638
1953-07-07,0.00769421
1953-07-08,0.00767295
1953-07-09,0.00765260
1953-07-10,0.00763315
1953-07-11,0.00761462
1953-07-12,0.00759700
1953-07-13,0.00758035
1953-07-14,0.00756461
1953-07-15,0.00754979
1953-07-16,0.00753587
1953-07-17,0.00752300
1953-07-18,0.00751097
1953-07-19,0.00749999
1953-07-20,0.00748992
1953-07-21,0.00748075
1953-07-22,0.00747264
1953-07-23,0.00746544
1953-07-24,0.00745921
1953-07-25,0.00745397
1953-07-26,0.00744963
1953-07-27,0.00744634
1953-07-28,0.00744397
1953-07-29,0.00744264
1953-07-30,0.00744222
1953-07-31,0.00744278
1953-08-01,0.00744432
1953-08-02,0.00744683
1953-08-03,0.00745033
1953-08-04,0.00745481
1953-08-05,0.00746019
1953-08-06,0.00746663
1953-08-07,0.00747397
1953-08-08,0.00748229
1953-08-09,0.00749153
1953-08-10,0.00750181
1953-08-11,0.00751300
1953-08-12,0.00752510
1953-08-13,0.00753825
1953-08-14,0.00755223
1953-08-15,0.00756720
1953-08-16,0.00758315
1953-08-17,0.00760000
1953-08-18,0.00761777
1953-08-19,0.00763644
1953-08-20,0.00765603
1953-08-21,0.00767652
1953-08-22,0.00769799
1953-08-23,0.00772030
1953-08-24,0.00774345
1953-08-25,0.00776758
1953-08-26,0.00779255
1953-08-27,0.00781836
1953-08-28,0.00784500
1953-08-29,0.00787256
1953-08-30,0.00790096
1953-08-31,0.00793019
1953-09-01,0.00796027
1953-09-02,0.00799111
1953-09-03,0.00802279
1953-09-04,0.00805525
1953-09-05,0.00808854
1953-09-06,0.00812260
1953-09-07,0.00815743
1953-09-08,0.00819303
1953-09-09,0.00822933
1953-09-10,0.00826640
1953-09-11,0.00830423
1953-09-12,0.00834270
1953-09-13,0.00838194
1953-09-14,0.00842187
1953-09-15,0.00846251
1953-09-16,0.00850377
1953-09-17,0.00854567
1953-09-18,0.00858826
1953-09-19,0.00863148
1953-09-20,0.00867527
1953-09-21,0.00871975
1953-09-22,0.00876472
1953-09-23,0.00881032
1953-09-24,0.00885655
1953-09-25,0.00890327
1953-09-26,0.00895055
1953-09-27,0.00899832
1953-09-28,0.00904665
1953-09-29,0.00909540
1953-09-30,0.00914471
1953-10-01,0.00919443
1953-10-02,0.00924465
1953-10-03,0.00929529
1953-10-04,0.00934634
1953-10-05,0.00939782
1953-10-06,0.00944972
1953-10-07,0.00950196
1953-10-08,0.00955456
1953-10-09,0.00960750
1953-10-10,0.00966080
1953-10-11,0.00971437
1953-10-12,0.00976830
1953-10-13,0.00982250
1953-10-14,0.00987691
1953-10-15,0.00993161
1953-10-16,0.00998658
1953-10-17,0.01004169
1953-10-18,0.01009709
1953-10-19,0.01015262
1953-10-20,0.01020836
1953-10-21,0.01026417
1953-10-22,0.01032019
1953-10-23,0.01037629
1953-10-24,0.01043252
1953-10-25,0.01048882
1953-10-26,0.01054519
1953-10-27,0.01060164
1953-10-28,0.01065815
1953-10-29,0.01071459
1953-10-30,0.01077110
1953-10-31,0.01082754
1953-11-01,0.01088398
1953-11-02,0.01094043
1953-11-03,0.01099673
1953-11-04,0.01105303
1953-11-05,0.01110912
1953-11-06,0.01116521
1953-11-07,0.01122110
1953-11-08,0.01127684
1953-11-09,0.01133244
1953-11-10,0.01138790
1953-11-11,0.01144309
1953-11-12,0.01149813
1953-11-13,0.01155289
1953-11-14,0.01160745
1953-11-15,0.01166172
1953-11-16,0.01171572
1953-11-17,0.01176936
1953-11-18,0.01182279
1953-11-19,0.01187588
1953-11-20,0.01192854
1953-11-21,0.01198093
1953-11-22,0.01203297
1953-11-23,0.01208451
1953-11-24,0.01213571
1953-11-25,0.01218655
1953-11-26,0.01223684
1953-11-27,0.01228678
1953-11-28,0.01233623
1953-11-29,0.01238519
1953-11-30,0.01243365
1953-12-01,0.01248163
1953-12-02,0.01252905
1953-12-03,0.01257598
1953-12-04,0.01262228
1953-12-05,0.01266809
1953-12-06,0.01271335
1953-12-07,0.01275797
1953-12-08,0.01280196
1953-12-09,0.01284539
1953-12-10,0.01288820
1953-12-11,0.01293030
1953-12-12,0.01297178
1953-12-13,0.01301262
1953-12-14,0.01305277
1953-12-15,0.01309221
1953-12-16,0.01313096
1953-12-17,0.01316901
1953-12-18,0.01320636
1953-12-19,0.01324293
1953-12-20,0.01327874
1953-12-21,0.01331378
1953-12-22,0.01334812
1953-12-23,0.01338163
1953-12-24,0.01341436
1953-12-25,0.01344632
1953-12-26,0.01347744
1953-12-27,0.01350780
1953-12-28,0.01353731
1953-12-29,0.01356592
1953-12-30,0.01359376
1953-12-31,0.01362075
1954-01-01,0.01364684
1954-01-02,0.01367209
1954-01-03,0.01369650
1954-01-04,0.01372000
1954-01-05,0.01374259
1954-01-06,0.01376427
1954-01-07,0.01378511
1954-01-08,0.01380498
1954-01-09,0.01382400
1954-01-10,0.01384204
1954-01-11,0.01385918
1954-01-12,0.01387541
1954-01-13,0.01389072
1954-01-14,0.01390506
1954-01-15,0.01391842
1954-01-16,0.01393087
1954-01-17,0.01394241
1954-01-18,0.01395297
1954-01-19,0.01396255
1954-01-20,0.01397115
1954-01-21,0.01397885
1954-01-22,0.01398556
1954-01-23,0.01399130
1954-01-24,0.01399605
1954-01-25,0.01399990
1954-01-26,0.01400270
1954-01-27,0.01400458
1954-01-28,0.01400542
1954-01-29,0.01400535
1954-01-30,0.01400431
1954-01-31,0.01400228
1954-02-01,0.01399927
1954-02-02,0.01399528
1954-02-03,0.01399039
1954-02-04,0.01398444
1954-02-05,0.01397759
1954-02-06,0.01396975
1954-02-07,0.01396094
1954-02-08,0.01395122
1954-02-09,0.01394045
1954-02-10,0.01392884
1954-02-11,0.01391618
1954-02-12,0.01390261
1954-02-13,0.01388813
1954-02-14,0.01387268
1954-02-15,0.01385631
1954-02-16,0.01383904
1954-02-17,0.01382078
1954-02-18,0.01380162
1954-02-19,0.01378155
1954-02-20,0.01376063
1954-02-21,0.01373874
1954-02-22,0.01371601
1954-02-23,0.01369237
1954-02-24,0.01366782
1954-02-25,0.01364243
1954-02-26,0.01361614
1954-02-27,0.01358907
1954-02-28,0.01356109
1954-03-01,0.01353228
1954-03-02,0.01350262
1954-03-03,0.01347220
1954-03-04,0.01344087
1954-03-05,0.01340883
1954-03-06,0.01337596
1954-03-07,0.01334225
1954-03-08,0.01330784
1954-03-09,0.01327266
1954-03-10,0.01323664
1954-03-11,0.01319999
1954-03-12,0.01316250
1954-03-13,0.01312439
1954-03-14,0.01308550
1954-03-15,0.01304591
1954-03-16,0.01300563
1954-03-17,0.01296471
1954-03-18,0.01292310
1954-03-19,0.01288085
1954-03-20,0.01283798
1954-03-21,0.01279448
1954-03-22,0.01275034
1954-03-23,0.01270558
1954-03-24,0.01266026
1954-03-25,0.01261438
1954-03-26,0.01256794
1954-03-27,0.01252094
1954-03-28,0.01247338
1954-03-29,0.01242533
1954-03-30,0.01237679
1954-03-31,0.01232776
1954-04-01,0.01227825
1954-04-02,0.01222824
1954-04-03,0.01217781
1954-04-04,0.01212697
1954-04-05,0.01207570
1954-04-06,0.01202401
1954-04-07,0.01197198
1954-04-08,0.01191952
1954-04-09,0.01186672
1954-04-10,0.01181363
1954-04-11,0.01176020
1954-04-12,0.01170641
1954-04-13,0.01165242
1954-04-14,0.01159808
1954-04-15,0.01154352
1954-04-16,0.01148869
1954-04-17,0.01143365
1954-04-18,0.01137839
1954-04-19,0.01132293
1954-04-20,0.01126733
1954-04-21,0.01121152
1954-04-22,0.01115556
1954-04-23,0.01109954
1954-04-24,0.01104331
1954-04-25,0.01098708
1954-04-26,0.01093070
1954-04-27,0.01087433
1954-04-28,0.01081789
1954-04-29,0.01076138
1954-04-30,0.01070487
1954-05-01,0.01064843
1954-05-02,0.01059198
1954-05-03,0.01053554
1954-05-04,0.01047917
1954-05-05,0.01042287
1954-05-06,0.01036664
1954-05-07,0.01031054
1954-05-08,0.01025459
1954-05-09,0.01019871
1954-05-10,0.01014304
1954-05-11,0.01008757
1954-05-12,0.01003225
1954-05-13,0.00997714
1954-05-14,0.00992223
1954-05-15,0.00986754
1954-05-16,0.00981313
1954-05-17,0.00975899
1954-05-18,0.00970514
1954-05-19,0.00965163
1954-05-20,0.00959841
1954-05-21,0.00954547
1954-05-22,0.00949294
1954-05-23,0.00944076
1954-05-24,0.00938894
1954-05-25,0.00933753
1954-05-26,0.00928655
1954-05-27,0.00923598
1954-05-28,0.00918590
1954-05-29,0.00913617
1954-05-30,0.00908701
1954-05-31,0.00903826
1954-06-01,0.00899007
1954-06-02,0.00894237
1954-06-03,0.00889516
1954-06-04,0.00884858
1954-06-05,0.00880249
1954-06-06,0.00875696
1954-06-07,0.00871206
1954-06-08,0.00866771
1954-06-09,0.00862400
1954-06-10,0.00858092
1954-06-11,0.00853839
1954-06-12,0.00849657
1954-06-13,0.00845544
1954-06-14,0.00841495
1954-06-15,0.00837515
1954-06-16,0.00833606
1954-06-17,0.00829766
1954-06-18,0.00825996
1954-06-19,0.00822303
1954-06-20,0.00818680
1954-06-21,0.00815141
1954-06-22,0.00811672
1954-06-23,0.00808280
1954-06-24,0.00804965
1954-06-25,0.00801727
1954-06-26,0.00798572
1954-06-27,0.00795502
1954-06-28,0.00792509
1954-06-29,0.00789599
1954-06-30,0.00786780
1954-07-01,0.00784039
1954-07-02,0.00781381
1954-07-03,0.00778814
1954-07-04,0.00776338
1954-07-05,0.00773939
1954-07-06,0.00771638
1954-07-07,0.00769421
1954-07-08,0.00767295
1954-07-09,0.00765260
1954-07-10,0.00763315
1954-07-11,0.00761462
1954-07-12,0.00759700
1954-07-13,0.00758035
1954-07-14,0.00756461
1954-07-15,0.00754979
1954-07-16,0.00753587
1954-07-17,0.00752300
1954-07-18,0.00751097
1954-07-19,0.00749999
1954-07-20,0.00748992
1954-07-21,0.00748075
1954-07-22,0.00747264
1954-07-23,0.00746544
1954-07-24,0.00745921
1954-07-25,0.00745397
1954-07-26,0.00744963
1954-07-27,0.00744634
1954-07-28,0.00744397
1954-07-29,0.00744264
1954-07-30,0.00744222
1954-07-31,0.00744278
1954-08-01,0.00744432
1954-08-02,0.00744683
1954-08-03,0.00745033
1954-08-04,0.00745481
1954-08-05,0.00746019
1954-08-06,0.00746663
1954-08-07,0.00747397
1954-08-08,0.00748229
1954-08-09,0.00749153
1954-08-10,0.00750181
1954-08-11,0.00751300
1954-08-12,0.00752510
1954-08-13,0.00753825
1954-08-14,0.00755223
1954-08-15,0.00756720
1954-08-16,0.00758315
1954-08-17,0.00760000
1954-08-18,0.00761777
1954-08-19,0.00763644
1954-08-20,0.00765603
1954-08-21,0.00767652
1954-08-22,0.00769799
1954-08-23,0.00772030
1954-08-24,0.00774345
1954-08-25,0.00776758
1954-08-26,0.00779255
1954-08-27,0.00781836
1954-08-28,0.00784500
1954-08-29,0.00787256
1954-08-30,0.00790096
1954-08-31,0.00793019
1954-09-01,0.00796027
1954-09-02,0.00799111
1954-09-03,0.00802279
1954-09-04,0.00805525
1954-09-05,0.00808854
1954-09-06,0.00812260
1954-09-07,0.00815743
1954-09-08,0.00819303
1954-09-09,0.00822933
1954-09-10,0.00826640
1954-09-11,0.00830423
1954-09-12,0.00834270
1954-09-13,0.00838194
1954-09-14,0.00842187
1954-09-15,0.00846251
1954-09-16,0.00850377
1954-09-17,0.00854567
1954-09-18,0.00858826
1954-09-19,0.00863148
1954-09-20,0.00867527
1954-09-21,0.00871975
1954-09-22,0.00876472
1954-09-23,0.00881032
1954-09-24,0.00885655
1954-09-25,0.00890327
1954-09-26,0.00895055
1954-09-27,0.00899832
1954-09-28,0.00904665
1954-09-29,0.00909540
1954-09-30,0.00914471
1954-10-01,0.00919443
1954-10-02,0.00924465
1954-10-03,0.00929529
1954-10-04,0.00934634
1954-10-05,0.00939782
1954-10-06,0.00944972
1954-10-07,0.00950196
1954-10-08,0.00955456
1954-10-09,0.00960750
1954-10-10,0.00966080
1954-10-11,0.00971437
1954-10-12,0.00976830
1954-10-13,0.00982250
1954-10-14,0.00987691
1954-10-15,0.00993161
1954-10-16,0.00998658
1954-10-17,0.01004169
1954-10-18,0.01009709
1954-10-19,0.01015262
1954-10-20,0.01020836
1954-10-21,0.01026417
1954-10-22,0.01032019
1954-10-23,0.01037629
1954-10-24,0.01043252
1954-10-25,0.01048882
1954-10-26,0.01054519
1954-10-27,0.01060164
1954-10-28,0.01065815
1954-10-29,0.01071459
1954-10-30,0.01077110
1954-10-31,0.01082754
1954-11-01,0.01088398
1954-11-02,0.01094043
1954-11-03,0.01099673
1954-11-04,0.01105303
1954-11-05,0.01110912
1954-11-06,0.01116521
1954-11-07,0.01122110
1954-11-08,0.01127684
1954-11-09,0.01133244
1954-11-10,0.01138790
1954-11-11,0.01144309
1954-11-12,0.01149813
1954-11-13,0.01155289
1954-11-14,0.01160745
1954-11-15,0.01166172
1954-11-16,0.01171572
1954-11-17,0.01176936
1954-11-18,0.01182279
1954-11-19,0.01187588
1954-11-20,0.01192854
1954-11-21,0.01198093
1954-11-22,0.01203297
1954-11-23,0.01208451
1954-11-24,0.01213571
1954-11-25,0.01218655
1954-11-26,0.01223684
1954-11-27,0.01228678
1954-11-28,0.01233623
1954-11-29,0.01238519
1954-11-30,0.01243365
1954-12-01,0.01248163
1954-12-02,0.01252905
1954-12-03,0.01257598
1954-12-04,0.01262228
1954-12-05,0.01266809
1954-12-06,0.01271335
1954-12-07,0.01275797
1954-12-08,0.01280196
1954-12-09,0.01284539
1954-12-10,0.01288820
1954-12-11,0.01293030
1954-12-12,0.01297178
1954-12-13,0.01301262
1954-12-14,0.01305277
1954-12-15,0.01309221
1954-12-16,0.01313096
1954-12-17,0.01316901
1954-12-18,0.01320636
1954-12-19,0.01324293
1954-12-20,0.01327874
1954-12-21,0.01331378
1954-12-22,0.01334812
1954-12-23,0.01338163
1954-12-24,0.01341436
1954-12-25,0.01344632
1954-12-26,0.01347744
1954-12-27,0.01350780
1954-12-28,0.01353731
1954-12-29,0.01356592
1954-12-30,0.01359376
1954-12-31,0.01362075
1955-01-01,0.01364684
1955-01-02,0.01367209
1955-01-03,0.01369650
1955-01-04,0.01372000
1955-01-05,0.01374259
1955-01-06,0.01376427
1955-01-07,0.01378511
1955-01-08,0.01380498
1955-01-09,0.01382400
1955-01-10,0.01384204
1955-01-11,0.01385918
1955-01-12,0.01387541
1955-01-13,0.01389072
1955-01-14,0.01390506
1955-01-15,0.01391842
1955-01-16,0.01393087
1955-01-17,0.01394241
1955-01-18,0.01395297
1955-01-19,0.01396255
1955-01-20,0.01397115
1955-01-21,0.01397885
1955-01-22,0.01398556
1955-01-23,0.01399130
1955-01-24,0.01399605
1955-01-25,0.01399990
1955-01-26,0.01400270
1955-01-27,0.01400458
1955-01-28,0.01400542
1955-01-29,0.01400535
1955-01-30,0.01400431
1955-01-31,0.01400228
1955-02-01,0.01399927
1955-02-02,0.01399528
1955-02-03,0.01399039
1955-02-04,0.01398444
1955-02-05,0.01397759
1955-02-06,0.01396975
1955-02-07,0.01396094
1955-02-08,0.01395122
1955-02-09,0.01394045
1955-02-10,0.01392884
1955-02-11,0.01391618
1955-02-12,0.01390261
1955-02-13,0.01388813
1955-02-14,0.01387268
1955-02-15,0.01385631
1955-02-16,0.01383904
1955-02-17,0.01382078
1955-02-18,0.01380162
1955-02-19,0.01378155
1955-02-20,0.01376063
1955-02-21,0.01373874
1955-02-22,0.01371601
1955-02-23,0.01369237
1955-02-24,0.01366782
1955-02-25,0.01364243
1955-02-26,0.01361614
1955-02-27,0.01358907
1955-02-28,0.01356109
1955-03-01,0.01353228
1955-03-02,0.01350262
1955-03-03,0.01347220
1955-03-04,0.01344087
1955-03-05,0.01340883
1955-03-06,0.01337596
1955-03-07,0.01334225
1955-03-08,0.01330784
1955-03-09,0.01327266
1955-03-10,0.01323664
1955-03-11,0.01319999
1955-03-12,0.01316250
1955-03-13,0.01312439
1955-03-14,0.01308550
1955-03-15,0.01304591
1955-03-16,0.01300563
1955-03-17,0.01296471
1955-03-18,0.01292310
1955-03-19,0.01288085
1955-03-20,0.01283798
1955-03-21,0.01279448
1955-03-22,0.01275034
1955-03-23,0.01270558
1955-03-24,0.01266026
1955-03-25,0.01261438
1955-03-26,0.01256794
1955-03-27,0.01252094
1955-03-28,0.01247338
1955-03-29,0.01242533
1955-03-30,0.01237679
1955-03-31,0.01232776
1955-04-01,0.01227825
1955-04-02,0.01222824
1955-04-03,0.01217781
1955-04-04,0.01212697
1955-04-05,0.01207570
1955-04-06,0.01202401
1955-04-07,0.01197198
1955-04-08,0.01191952
1955-04-09,0.01186672
1955-04-10,0.01181363
1955-04-11,0.01176020
1955-04-12,0.01170641
1955-04-13,0.01165242
1955-04-14,0.01159808
1955-04-15,0.01154352
1955-04-16,0.01148869
1955-04-17,0.01143365
1955-04-18,0.01137839
1955-04-19,0.01132293
1955-04-20,0.01126733
1955-04-21,0.01121152
1955-04-22,0.01115556
1955-04-23,0.01109954
1955-04-24,0.01104331
1955-04-25,0.01098708
1955-04-26,0.01093070
1955-04-27,0.01087433
1955-04-28,0.01081789
1955-04-29,0.01076138
1955-04-30,0.01070487
1955-05-01,0.01064843
1955-05-02,0.01059198
1955-05-03,0.01053554
1955-05-04,0.01047917
1955-05-05,0.01042287
1955-05-06,0.01036664
1955-05-07,0.01031054
1955-05-08,0.01025459
1955-05-09,0.01019871
1955-05-10,0.01014304
